stock_id:ID,name,list_date,reg_capital,setup_date,employees,:LABEL
300480,光力科技,20150702,19180.2931,19940122,485.0,Company
300481,濮阳惠成,20150630,25706.4,20021227,299.0,Company
300482,万孚生物,20150630,34286.3433,19921113,2252.0,Company
300483,沃施股份,20150630,10196.5112,20030108,261.0,Company
300484,蓝海华腾,20160322,20800.0,20060205,458.0,Company
300485,赛升药业,20150626,48416.6,19990520,512.0,Company
300486,东杰智能,20150630,18067.0836,19951214,570.0,Company
300487,蓝晓科技,20150702,20654.375,20010405,692.0,Company
300488,恒锋工具,20150701,16709.2123,19970717,683.0,Company
300489,中飞股份,20150701,9075.0,20060719,307.0,Company
300490,华自科技,20151231,26193.9805,20090925,1729.0,Company
300491,通合科技,20151231,16124.7503,19981221,384.0,Company
300492,山鼎设计,20151223,8320.0,20030213,456.0,Company
300493,润欣科技,20151210,47706.8962,20001009,186.0,Company
300494,盛天网络,20151231,24000.0,20091124,521.0,Company
300495,美尚生态,20151222,67429.1488,20011228,970.0,Company
300496,中科创达,20151210,40285.5647,20080307,3399.0,Company
300497,富祥股份,20151222,26839.9019,20020320,1413.0,Company
300498,温氏股份,20151102,531310.9027,19930726,48639.0,Company
300499,高澜股份,20160202,18596.685,20010629,645.0,Company
300500,启迪设计,20160204,17449.0586,19880303,1376.0,Company
300501,海顺新材,20160204,15652.98,20050118,270.0,Company
300502,新易盛,20160303,23827.25,20080415,964.0,Company
300503,昊志机电,20160309,28398.9089,20061214,1945.0,Company
300504,天邑股份,20180330,26740.8,20010115,3769.0,Company
300505,川金诺,20160315,10052.6122,20050602,1353.0,Company
300506,名家汇,20160324,65504.5776,20010508,692.0,Company
300507,苏奥传感,20160429,22021.56,19931119,567.0,Company
300508,维宏股份,20160419,9091.2,20070604,615.0,Company
300509,新美星,20160425,22800.0,20031028,881.0,Company
300510,金冠股份,20160506,88288.4984,20061019,1604.0,Company
300511,雪榕生物,20160504,42923.9925,19971208,1715.0,Company
300512,中亚股份,20160526,27000.0,19990208,1418.0,Company
300513,恒实科技,20160530,31369.1155,20000627,1895.0,Company
300514,友讯达,20170426,20000.0,20020904,874.0,Company
300515,三德科技,20160608,20206.0,20040407,464.0,Company
300516,久之洋,20160602,18000.0,20010427,303.0,Company
300517,海波重科,20160719,10685.4,19970411,318.0,Company
300518,盛讯达,20160624,9334.0,20061228,247.0,Company
300519,新光药业,20160624,16000.0,19981118,317.0,Company
300520,科大国创,20160708,23923.3684,20001106,2883.0,Company
300521,爱司凯,20160705,14400.0,20061218,314.0,Company
300522,世名科技,20160705,12098.1,20011211,258.0,Company
300523,辰安科技,20160726,23263.7638,20051121,1758.0,Company
300525,博思软件,20160726,19445.4,20010905,2111.0,Company
300526,中潜股份,20160802,17066.0816,20030410,1376.0,Company
300527,中国应急,20160805,91380.8115,20071227,1555.0,Company
300528,幸福蓝海,20160808,37260.8054,20051118,1641.0,Company
300529,健帆生物,20160802,41873.2117,19891219,1561.0,Company
300530,达志科技,20160809,7040.6,20021212,153.0,Company
300531,优博讯,20160809,28000.0,20060126,646.0,Company
300532,今天国际,20160818,27503.4744,20001019,520.0,Company
300533,冰川网络,20160818,10078.12,20080121,619.0,Company
300534,陇神戎发,20160913,30334.5,20020603,260.0,Company
300535,达威股份,20160812,10393.7993,20031113,479.0,Company
300536,农尚环境,20160920,29328.8133,20000428,454.0,Company
300537,广信材料,20160830,19302.7584,20060512,735.0,Company
300538,同益股份,20160826,15162.9768,20021225,201.0,Company
300539,横河模具,20160830,21998.0465,20010709,1249.0,Company
300540,深冷股份,20160823,12471.0,20080428,270.0,Company
300541,先进数通,20160913,18116.6996,20001031,1616.0,Company
300542,新晨科技,20160920,23173.0104,19980124,1238.0,Company
300543,朗科智能,20160908,12000.0,20011120,1807.0,Company
300545,联得装备,20160928,14411.8272,20020607,1061.0,Company
300546,雄帝科技,20160928,13513.65,19950403,938.0,Company
300547,川环科技,20160930,21690.6174,20020621,1676.0,Company
300548,博创科技,20161012,8335.0,20030708,704.0,Company
300549,优德精密,20160930,13334.0,19980915,741.0,Company
300550,和仁科技,20161018,11730.6,20101026,549.0,Company
300551,古鳌科技,20161018,11264.0,19960708,707.0,Company
300552,万集科技,20161021,10763.48,19941102,934.0,Company
300553,集智股份,20161021,4800.0,20040602,228.0,Company
300554,三超新材,20170421,9360.0,19990129,568.0,Company
300555,路通视信,20161018,20000.0,20070216,448.0,Company
300556,丝路视觉,20161104,11517.66,20000323,1890.0,Company
300557,理工光科,20161101,5566.854,20000829,396.0,Company
300558,贝达药业,20161107,40100.0,20030107,1160.0,Company
300559,佳发教育,20161101,26641.61,20021031,647.0,Company
300560,中富通,20161101,18932.4,20011107,1479.0,Company
300561,汇金科技,20161117,25517.2848,20050126,447.0,Company
300562,乐心医疗,20161116,18979.7349,20020718,1851.0,Company
300563,神宇股份,20161114,8000.0,20030806,367.0,Company
300565,科信技术,20161122,20800.0,20010828,790.0,Company
300566,激智科技,20161115,15520.05,20070309,645.0,Company
300567,精测电子,20161122,24540.12,20060420,1711.0,Company
300568,星源材质,20161201,19200.5655,20030917,1235.0,Company
300569,天能重工,20161125,22501.8,20060303,530.0,Company
300570,太辰光,20161206,22999.68,20001212,1657.0,Company
300571,平治信息,20161213,12047.835,20021125,393.0,Company
300572,安车检测,20161206,19364.9184,20060806,944.0,Company
300573,兴齐眼药,20161208,8243.0,19770324,858.0,Company
300575,中旗股份,20161220,13203.0,20030807,1331.0,Company
300576,容大感光,20161220,12000.0,19960625,338.0,Company
300577,开润股份,20161221,21751.688,20091113,2323.0,Company
300578,会畅通讯,20170125,17135.6155,20060208,582.0,Company
300579,数字认证,20161223,18000.0,20010228,1172.0,Company
300580,贝斯特,20170111,20000.0,19970416,1107.0,Company
300581,晨曦航空,20161220,17176.0,20000224,336.0,Company
300582,英飞特,20161228,19800.0,20070905,1042.0,Company
300583,赛托生物,20170106,10794.3667,20100119,686.0,Company
300584,海辰药业,20170112,12000.0,20030115,557.0,Company
300585,奥联电子,20161229,16000.0,20010621,810.0,Company
300586,美联新材,20170104,24000.0,20000620,263.0,Company
300587,天铁股份,20170105,18171.3,20031226,786.0,Company
300588,熙菱信息,20170105,16325.15,19990729,522.0,Company
300589,江龙船艇,20170113,20280.78,20030121,731.0,Company
300590,移为通信,20170111,16149.0,20090611,318.0,Company
300591,万里马,20170110,31200.0,20020419,2018.0,Company
300592,华凯创意,20170120,12238.11,20090223,359.0,Company
300593,新雷能,20170113,16516.08,19970611,1477.0,Company
300594,朗进科技,20190621,8890.67,20000407,628.0,Company
300595,欧普康视,20170117,40387.348,20001026,898.0,Company
300596,利安隆,20170119,20501.042,20030808,1051.0,Company
300597,吉大通信,20170123,24000.0,19850410,1353.0,Company
300598,诚迈科技,20170120,8000.0,20060901,2807.0,Company
300599,雄塑科技,20170123,30400.0,20041101,1815.0,Company
300600,瑞特股份,20170125,30358.62,19930209,580.0,Company
300601,康泰生物,20170207,64522.09099999999,19920908,1146.0,Company
300602,飞荣达,20170126,30625.2,19931110,3250.0,Company
300603,立昂技术,20170126,27518.6658,19960108,663.0,Company
300604,长川科技,20170417,28329.1931,20080410,452.0,Company
300605,恒锋信息,20170208,16531.4091,19951027,544.0,Company
300606,金太阳,20170208,8920.0,20040921,621.0,Company
300607,拓斯达,20170209,13186.9088,20070601,1718.0,Company
300608,思特奇,20170213,15765.1712,19951225,2875.0,Company
300609,汇纳科技,20170215,10086.91,20040714,648.0,Company
300610,晨化股份,20170213,15068.0,19950512,681.0,Company
300611,美力科技,20170220,17895.055,20020516,1052.0,Company
300612,宣亚国际,20170215,16200.0,20070119,257.0,Company
300613,富瀚微,20170220,4444.48,20040416,274.0,Company
300615,欣天科技,20170215,18989.984,20050510,532.0,Company
300616,尚品宅配,20170307,19867.86,20040419,16237.0,Company
300617,安靠智电,20170228,10000.5,20040520,570.0,Company
300618,寒锐钴业,20170306,26880.0393,19970512,887.0,Company
300619,金银河,20170301,7468.0,20020129,709.0,Company
300620,光库科技,20170310,9035.3,20001109,956.0,Company
300621,维业股份,20170316,20824.3,19941018,867.0,Company
300622,博士眼镜,20170315,12209.3998,19970423,1731.0,Company
300623,捷捷微电,20170314,26958.834,19950329,874.0,Company
300624,万兴科技,20180118,8142.75,20030928,578.0,Company
300625,三雄极光,20170317,28000.0,20100519,4822.0,Company
300626,华瑞股份,20170320,18000.0,19960212,1697.0,Company
300627,华测导航,20170321,24388.002,20030912,1405.0,Company
300628,亿联网络,20170317,59907.2,20011105,842.0,Company
300629,新劲刚,20170324,10000.005,19981209,342.0,Company
300630,普利制药,20170328,27476.4645,19920714,554.0,Company
300631,久吾高科,20170323,10555.4,19971222,363.0,Company
300632,光莆股份,20170406,18298.2997,19941207,1224.0,Company
300633,开立医疗,20170406,40001.0,20020927,2140.0,Company
300634,彩讯股份,20180323,40001.0,20040106,1761.0,Company
300635,达安股份,20170331,13633.4,20000808,2778.0,Company
300636,同和药业,20170331,8095.1,20040420,739.0,Company
300637,扬帆新材,20170412,23476.02,20021224,709.0,Company
300638,广和通,20170413,12118.86,19991111,567.0,Company
300639,凯普生物,20170412,21742.4187,20030613,1180.0,Company
300640,德艺文创,20170417,22059.9,19950708,300.0,Company
300641,正丹股份,20170418,48960.0,20070123,437.0,Company
300642,透景生命,20170421,9084.015,20031106,385.0,Company
300643,万通智控,20170505,20000.0,19931225,456.0,Company
300644,南京聚隆,20180206,6400.0,19990427,596.0,Company
300645,正元智慧,20170421,12666.6667,20000313,1021.0,Company
300647,超频三,20170503,23798.0908,20050427,794.0,Company
300648,星云股份,20170425,13540.0,20050124,1016.0,Company
300649,杭州园林,20170505,12800.0,20011113,247.0,Company
300650,太龙照明,20170503,10735.16,20070911,902.0,Company
300651,金陵体育,20170509,12874.678,20040325,747.0,Company
300652,雷迪克,20170516,8800.0,20021120,773.0,Company
300653,正海生物,20170516,8000.0,20031022,256.0,Company
300654,世纪天鸿,20170926,14002.5,20040427,541.0,Company
300655,晶瑞股份,20170523,15142.5987,20011129,430.0,Company
300656,民德电子,20170519,9900.0,20040223,226.0,Company
300657,弘信电子,20170523,17680.0,20030908,4004.0,Company
300658,延江股份,20170602,15167.5,20000403,1133.0,Company
300659,中孚信息,20170526,13283.3,20020312,690.0,Company
300660,江苏雷利,20170602,25922.68,20060429,3896.0,Company
300661,圣邦股份,20170606,10337.4303,20070126,328.0,Company
300662,科锐国际,20170608,18000.0,20051205,2213.0,Company
300663,科蓝软件,20170608,30219.5935,19991201,3477.0,Company
300664,鹏鹞环保,20180105,48000.0,19970715,920.0,Company
300665,飞鹿股份,20170613,12160.0,19980521,402.0,Company
300666,江丰电子,20170615,21876.0,20050414,787.0,Company
300667,必创科技,20170619,10384.9,20050113,226.0,Company
300668,杰恩设计,20170619,10540.0,20041011,663.0,Company
300669,沪宁股份,20170629,8524.8104,20040414,576.0,Company
300670,大烨智能,20170703,29160.0,20111221,347.0,Company
300671,富满电子,20170705,14189.0,20011105,716.0,Company
300672,国科微,20170712,17999.4462,20080924,447.0,Company
300673,佩蒂股份,20170711,14635.2,20021021,2972.0,Company
300674,宇信科技,20181107,40001.0,20061019,7676.0,Company
300675,建科院,20170719,14666.67,20070820,681.0,Company
300676,华大基因,20170714,40010.0,20100709,3150.0,Company
300677,英科医疗,20170721,19841.3614,20090720,3523.0,Company
300678,中科信息,20170728,18000.0,20010626,448.0,Company
300679,电连技术,20170731,28080.0,20061120,4120.0,Company
300680,隆盛科技,20170725,7431.2721,20040616,558.0,Company
300681,英搏尔,20170725,7560.0,20050114,963.0,Company
300682,朗新科技,20170801,67993.2491,20030507,2249.0,Company
300683,海特生物,20170808,10335.504,19920408,659.0,Company
300684,中石科技,20171227,25205.04,19970410,592.0,Company
300685,艾德生物,20170802,14720.6,20080221,541.0,Company
300686,智动力,20170804,20446.4,20040726,2189.0,Company
300687,赛意信息,20170803,21768.15,20050110,3406.0,Company
300688,创业黑马,20170810,9520.0,20111116,303.0,Company
300689,澄天伟业,20170809,6800.0,20060801,792.0,Company
300690,双一科技,20170808,11094.4,20000306,1297.0,Company
300691,联合光电,20170811,22540.416,20050818,1177.0,Company
300692,中环环保,20170821,16000.5,20111214,432.0,Company
300693,盛弘股份,20170822,13685.0329,20070928,683.0,Company
300694,蠡湖股份,20181015,21531.6977,19940411,2378.0,Company
300695,兆丰股份,20170908,6667.77,20021128,642.0,Company
300696,爱乐达,20170822,11920.0,20040301,393.0,Company
300697,电工合金,20170907,20800.0,19850612,495.0,Company
300698,万马科技,20170831,13400.0,19970128,538.0,Company
300699,光威复材,20170901,51835.0,19920205,1514.0,Company
300700,岱勒新材,20170912,8240.0,20090408,895.0,Company
300701,森霸传感,20170915,12000.0,20050818,585.0,Company
300702,天宇股份,20170919,18223.9224,20030214,2893.0,Company
300703,创源文化,20170919,18000.0,20010614,1794.0,Company
300705,九典制药,20171010,23468.0,20010119,862.0,Company
300706,阿石创,20170926,14112.0,20021029,244.0,Company
300707,威唐工业,20171010,15720.0,20080402,782.0,Company
300708,聚灿光电,20171016,25938.5,20100408,1054.0,Company
300709,精研科技,20171019,8864.29,20041129,2340.0,Company
300710,万隆光电,20171019,6861.4,20010513,583.0,Company
300711,广哈通信,20171101,17303.5144,19950408,365.0,Company
300712,永福股份,20171031,18210.4,19940301,659.0,Company
300713,英可瑞,20171101,14343.75,20020424,477.0,Company
300715,凯伦股份,20171026,13155.3,20110713,671.0,Company
300716,国立科技,20171109,16002.0,20020422,2494.0,Company
300717,华信新材,20171106,10240.0,20000606,397.0,Company
300718,长盛轴承,20171106,19800.0,19950614,841.0,Company
300719,安达维尔,20171109,25431.775,20011203,644.0,Company
300720,海川智能,20171106,10800.0,20040826,483.0,Company
300721,怡达股份,20171115,8058.5,19960620,668.0,Company
300722,新余国科,20171110,11200.0,20080505,612.0,Company
300723,一品红,20171116,16118.3,20020204,829.0,Company
300724,捷佳伟创,20180810,32000.0,20070618,1579.0,Company
300725,药石科技,20171110,14300.0001,20061226,512.0,Company
300726,宏达电子,20171121,40010.0,19931118,1045.0,Company
300727,润禾材料,20171127,12688.0,20001206,384.0,Company
300729,乐歌股份,20171201,8734.22,20020326,1533.0,Company
300730,科创信息,20171205,15800.8198,19980113,989.0,Company
300731,科创新源,20171208,12490.1547,20080110,374.0,Company
300732,设研院,20171212,19187.5842,20070822,1867.0,Company
300733,西菱动力,20180116,16000.0,19990930,1952.0,Company
300735,光弘科技,20171229,46108.4,19950324,6648.0,Company
300736,百邦科技,20180109,13068.743999999999,20071126,601.0,Company
300737,科顺股份,20180125,60772.36,19961010,2748.0,Company
300738,奥飞数据,20180119,11747.88,20040928,248.0,Company
300739,明阳电路,20180201,27720.0,20010731,2209.0,Company
300740,御家汇,20180208,41112.0808,20121101,1764.0,Company
300741,华宝股份,20180301,61588.0,19960627,1008.0,Company
300742,越博动力,20180508,7849.857,20120419,666.0,Company
300743,天地数码,20180427,9815.7,20020427,532.0,Company
300745,欣锐科技,20180523,11451.2352,20050111,1208.0,Company
300746,汉嘉设计,20180525,21040.0,19980616,1368.0,Company
300747,锐科激光,20180625,12800.0,20070406,1377.0,Company
300748,金力永磁,20180921,41342.4188,20080819,1983.0,Company
300749,顶固集创,20180925,20516.94,20021204,2169.0,Company
300750,宁德时代,20180611,219444.5,20111216,24875.0,Company
300751,迈为股份,20181109,5200.0,20100908,772.0,Company
300752,隆利科技,20181130,11625.792,20070816,2245.0,Company
300753,爱朋医疗,20181213,8080.0,20011030,653.0,Company
300755,华致酒行,20190129,23155.4667,20050526,596.0,Company
300756,中山金马,20181228,7200.0,20071120,1032.0,Company
300757,罗博特科,20190108,10400.0,20110414,406.0,Company
300758,七彩化学,20190222,10668.0,20060612,956.0,Company
300759,康龙化成,20190128,65629.3575,20040701,6171.0,Company
300760,迈瑞医疗,20181016,121569.1266,19990125,9234.0,Company
300761,立华股份,20190218,40388.0,19970619,4058.0,Company
300762,上海瀚讯,20190314,13336.0,20060320,314.0,Company
300763,锦浪科技,20190319,7999.9952,20050909,652.0,Company
300765,新诺威,20190322,20000.0,20060405,1505.0,Company
300766,每日互动,20190325,40010.0,20101207,493.0,Company
300767,震安科技,20190329,8000.0,20100104,377.0,Company
300768,迪普科技,20190412,40001.0,20080528,1094.0,Company
300769,德方纳米,20190415,4274.5652,20070125,862.0,Company
300770,新媒股份,20190419,12836.5637,20100712,317.0,Company
300771,智莱科技,20190422,10000.0,19991105,1918.0,Company
300772,运达股份,20190426,29396.0,20011130,1096.0,Company
300773,拉卡拉,20190425,40001.0,20050106,3663.0,Company
300775,三角防务,20190521,49550.0,20020805,267.0,Company
300776,帝尔激光,20190517,6612.515,20080425,295.0,Company
300777,中简科技,20190516,40001.0,20080428,236.0,Company
300778,新城市,20190510,8000.0,19930322,789.0,Company
300779,惠城环保,20190522,10000.0,20060227,349.0,Company
300780,德恩精工,20190531,14667.0,20031010,1793.0,Company
300781,因赛集团,20190606,8454.142,20020909,477.0,Company
300782,卓胜微,20190618,10000.0,20120810,130.0,Company
300783,三只松鼠,20190712,40100.0,20120216,2673.0,Company
300785,值得买,20190715,5333.3334,20111110,854.0,Company
300786,国林环保,20190723,5340.0,19941213,546.0,Company
300788,中信出版,20190705,19015.1515,19930216,1523.0,Company
600000,浦发银行,19991110,2935208.0397,19921019,55692.0,Company
600004,白云机场,20030428,206932.0514,20000919,12981.0,Company
600006,东风汽车,19990727,200000.0,19990721,6865.0,Company
600007,中国国贸,19990312,100728.2534,19971015,2220.0,Company
600008,首创股份,20000427,568544.8207,19990831,14277.0,Company
600009,上海机场,19980218,192695.8448,19980211,7238.0,Company
600010,包钢股份,20010309,4558503.2648,19990629,29097.0,Company
600011,华能国际,20011206,1569809.3359,19940630,57970.0,Company
600012,皖通高速,20030107,165861.0,19960815,3075.0,Company
600015,华夏银行,20030912,1538722.3983,19921014,41283.0,Company
600016,民生银行,20001219,4378241.8502,19960207,58338.0,Company
600017,日照港,20061017,307565.3888,20020715,5114.0,Company
600018,上港集团,20061026,2317367.465,19881021,16366.0,Company
600019,宝钢股份,20001212,2227613.4075,20000203,56158.0,Company
600020,中原高速,20030808,224737.1832,20001228,3777.0,Company
600021,上海电力,20031029,261716.4197,19980604,6296.0,Company
600022,山东钢铁,20040629,1094654.9616,20001229,18881.0,Company
600023,浙能电力,20131219,1360068.9988,19920314,10465.0,Company
600025,华能水电,20171215,1800000.0,20010208,2500.0,Company
600026,中远海能,20020523,403203.2861,19960726,6854.0,Company
600027,华电国际,20050203,986297.6653,19940628,27386.0,Company
600028,中国石化,20010808,12107120.9646,20000225,423543.0,Company
600029,南方航空,20030725,1226717.2286,19950325,100831.0,Company
600030,中信证券,20030106,1211690.84,19951025,15842.0,Company
600031,三一重工,20030703,837509.2468,19941122,17383.0,Company
600033,福建高速,20010209,274440.0,19990628,1441.0,Company
600035,楚天高速,20040310,172808.682,20001122,1499.0,Company
600036,招商银行,20020409,2521984.5601,19870331,74590.0,Company
600037,歌华有线,20010208,139177.7884,19990929,3721.0,Company
600038,中直股份,20001218,58947.6716,19990730,12067.0,Company
600039,四川路桥,20030325,361052.55100000004,19991228,10930.0,Company
600048,保利地产,20060731,1189625.8064,19920914,49127.0,Company
600050,中国联通,20021009,3104096.7687,20011231,246299.0,Company
600051,宁波联合,19970410,31088.0,19940331,571.0,Company
600052,浙江广厦,19970415,87178.9092,19930713,154.0,Company
600053,九鼎投资,19970418,43354.08,19970414,330.0,Company
600054,黄山旅游,19970506,72937.944,19961118,3417.0,Company
600055,万东医疗,19970519,54081.6199,19970512,743.0,Company
600056,中国医药,19970515,106848.5534,19970508,8610.0,Company
600057,厦门象屿,19970604,215745.4085,19970523,5659.0,Company
600058,五矿发展,19970528,107191.0711,19970521,4025.0,Company
600059,古越龙山,19970516,80852.4165,19970508,2450.0,Company
600060,海信电器,19970422,130848.1222,19970417,21006.0,Company
600061,国投资本,19970519,422712.9727,19970513,6967.0,Company
600062,华润双鹤,19970522,104323.771,19970516,12010.0,Company
600063,皖维高新,19970528,192589.4692,19970523,4845.0,Company
600064,南京高科,19970506,123595.6888,19920708,834.0,Company
600066,宇通客车,19970508,221393.9223,19970108,19527.0,Company
600067,冠城大通,19970508,149211.0725,19880403,1532.0,Company
600068,葛洲坝,19970526,460477.7412,19970521,40539.0,Company
600069,银鸽投资,19970430,162383.3844,19970113,1947.0,Company
600070,浙江富润,19970604,52194.6118,19940519,3077.0,Company
600071,凤凰光学,19970528,28157.3889,19970523,2509.0,Company
600072,中船科技,19970603,73624.9883,19970528,1564.0,Company
600073,上海梅林,19970704,93772.9472,19970627,8235.0,Company
600075,新疆天业,19970617,97252.2352,19970609,3185.0,Company
600076,康欣新材,19970526,103426.4129,19930901,1427.0,Company
600077,宋都股份,19970520,134012.2326,19990322,774.0,Company
600078,澄星股份,19970627,66257.2861,19940628,2220.0,Company
600079,人福医药,19970606,135370.4302,19930330,15137.0,Company
600080,金花股份,19970612,37327.0285,19960214,770.0,Company
600081,东风科技,19970703,31356.0,19980429,4447.0,Company
600082,海泰发展,19970620,64611.5826,19930105,82.0,Company
600083,博信股份,19970606,23000.0,19930508,65.0,Company
600084,*ST中葡,19970711,112372.683,19970707,589.0,Company;ST
600085,同仁堂,19970625,137147.0262,19970618,17139.0,Company
600086,东方金钰,19970606,135000.0,19930713,347.0,Company
600088,中视传媒,19970616,39770.64,20020531,902.0,Company
600089,特变电工,19970618,371441.2789,19930226,15657.0,Company
600090,同济堂,19970616,143966.2945,19930426,1103.0,Company
600091,ST明科,19970704,43741.2524,19970626,1331.0,Company;ST
600093,易见股份,19970626,112244.75,19970623,173.0,Company
600094,大名城,19970703,247532.5057,19960718,1097.0,Company
600095,哈高科,19970708,36126.3565,19940325,643.0,Company
600096,云天化,19970709,142767.4938,19970702,12336.0,Company
600097,开创国际,19970619,24093.6559,19931011,1191.0,Company
600098,广州发展,19970718,272619.6558,19921113,5247.0,Company
600099,林海股份,19970704,21912.0,19970628,579.0,Company
600100,同方股份,19970627,296389.8951,19970625,12796.0,Company
600101,明星电力,19970627,42143.267,19880429,1823.0,Company
600103,青山纸业,19970703,230581.7807,19930401,3522.0,Company
600104,上汽集团,19971125,1168346.1365,19840416,217511.0,Company
600105,永鼎股份,19970929,124561.26699999999,19940630,4273.0,Company
600106,重庆路桥,19970618,120820.4602,19970613,163.0,Company
600107,美尔雅,19971106,36000.0,19931231,3096.0,Company
600108,亚盛集团,19970818,194691.5121,19951206,5742.0,Company
600109,国金证券,19970807,302435.93100000004,19961220,3155.0,Company
600110,诺德股份,19971007,115031.2097,19890823,1844.0,Company
600111,北方稀土,19970924,363306.6,19970912,10184.0,Company
600112,ST天成,19971127,50920.4846,19971113,698.0,Company;ST
600113,浙江东日,19971021,41143.116,19971006,815.0,Company
600114,东睦股份,20040511,64554.5881,19940711,2537.0,Company
600115,东方航空,19971105,1446758.5682,19950414,77005.0,Company
600116,三峡水利,19970804,99300.5502,19940428,1839.0,Company
600117,西宁特钢,19971015,104511.8252,19971008,6668.0,Company
600118,中国卫星,19970908,118248.9135,19970821,4493.0,Company
600119,*ST长投,19980115,30740.0,19971128,619.0,Company;ST
600120,浙江东方,19971201,113670.4521,19941026,1505.0,Company
600121,郑州煤电,19980107,121841.2038,19971113,16027.0,Company
600122,宏图高科,19980420,115825.835,19980417,2583.0,Company
600123,兰花科创,19981217,114240.0,19981208,18697.0,Company
600125,铁龙物流,19980511,130552.1874,19930216,2154.0,Company
600126,杭钢股份,19980311,337718.9083,19980225,3738.0,Company
600127,金健米业,19980506,64178.3218,19980427,1736.0,Company
600128,弘业股份,19970901,24676.75,19940630,2755.0,Company
600129,太极集团,19971118,55689.0744,19791126,13494.0,Company
600130,波导股份,20000706,76800.0,19950727,468.0,Company
600131,岷江水电,19980402,50412.5155,19970105,745.0,Company
600132,重庆啤酒,19971030,48397.1198,19931220,2787.0,Company
600133,东湖高新,19980212,72577.9521,19930319,1966.0,Company
600135,乐凯胶片,19980122,37299.1735,19980116,1982.0,Company
600136,当代明诚,19980303,48718.2186,19921031,527.0,Company
600137,浪莎股份,19980416,9721.7588,19961226,369.0,Company
600138,中青旅,19971203,72384.0,19971125,9469.0,Company
600139,西部资源,19980225,66189.0508,19971202,83.0,Company
600141,兴发集团,19990616,72718.0828,19940817,10514.0,Company
600143,金发科技,20040623,271678.4786,19930526,6749.0,Company
600145,*ST新亿,19990923,149110.038,19980928,14.0,Company;ST
600146,商赢环球,19990707,46997.0,19990629,1463.0,Company
600148,长春一东,19980520,14151.645,19980507,752.0,Company
600149,ST坊展,19991014,38016.0,19930817,128.0,Company;ST
600150,中国船舶,19980520,137811.7598,19980512,7196.0,Company
600151,航天机电,19980605,143425.2287,19980528,3146.0,Company
600152,维科技术,19980609,44093.164000000004,19930728,2230.0,Company
600153,建发股份,19980616,283520.053,19980610,17071.0,Company
600155,华创阳安,19980918,173955.6648,19980721,2577.0,Company
600156,华升股份,19980527,40211.0702,19980519,1971.0,Company
600157,永泰能源,19980513,1242579.5326,19920730,8432.0,Company
600158,中体产业,19980327,84373.5373,20060417,868.0,Company
600159,大龙地产,19980526,83000.3232,19980508,341.0,Company
600160,巨化股份,19980626,274516.6103,19980617,6620.0,Company
600161,天坛生物,19980616,104536.6807,19980608,3195.0,Company
600162,香江控股,19980609,339932.7424,19940130,3912.0,Company
600163,中闽能源,19980602,99946.523,19980526,287.0,Company
600165,新日恒力,19980529,68488.3775,19980514,514.0,Company
600166,福田汽车,19980602,667013.129,19960828,29118.0,Company
600167,联美控股,19990128,228811.9475,19990125,3047.0,Company
600168,武汉控股,19980427,70956.9692,19980417,1066.0,Company
600169,太原重工,19980904,256395.5,19980706,7256.0,Company
600170,上海建工,19980623,890439.7728,19980615,37820.0,Company
600171,上海贝岭,19980924,70384.0714,19880910,310.0,Company
600172,黄河旋风,19981126,145140.9749,19981103,3510.0,Company
600173,卧龙地产,19990415,70111.8244,19930717,557.0,Company
600175,美都能源,19990408,357648.8773,19880604,1618.0,Company
600176,中国巨石,19990422,350230.6849,19990416,11229.0,Company
600177,雅戈尔,19981119,501402.6294,19930625,21155.0,Company
600178,东安动力,19981014,46208.0,19981008,2389.0,Company
600179,ST安通,19981104,148697.9915,19981030,1604.0,Company;ST
600180,瑞茂通,19980703,101647.7464,19980625,538.0,Company
600182,S佳通,19990507,34000.0,19930608,3359.0,Company
600183,生益科技,19981028,217702.3302,19850627,9040.0,Company
600184,光电股份,20031106,50876.0826,20000831,2587.0,Company
600185,格力地产,19990611,206021.7098,19990609,1643.0,Company
600186,*ST莲花,19980825,106202.4311,19980702,9191.0,Company;ST
600187,国中水务,19981111,165393.5128,19981103,878.0,Company
600188,兖州煤业,19980701,491201.6,19970925,64473.0,Company
600189,吉林森工,19981007,71687.4877,19980929,2154.0,Company
600190,锦州港,19990609,200229.15,19930209,1549.0,Company
600191,华资实业,19981210,48493.2,19981130,504.0,Company
600192,长城电工,19981224,44174.8,19981210,3853.0,Company
600193,ST创兴,19990527,42537.3,19960825,67.0,Company;ST
600195,中牧股份,19990107,84240.8,19981225,4236.0,Company
600196,复星医药,19980807,256289.8545,19950531,28245.0,Company
600197,伊力特,19990916,44100.0,19990527,2015.0,Company
600198,大唐电信,19981021,88210.8472,19980921,1886.0,Company
600199,金种子酒,19980812,65779.6824,19980723,3114.0,Company
600200,江苏吴中,19990401,72189.1958,19940628,1791.0,Company
600201,生物股份,19990115,112624.0241,19930313,1512.0,Company
600202,哈空调,19990603,38334.0672,19930625,560.0,Company
600203,福日电子,19990514,45644.712,19990507,4297.0,Company
600206,有研新材,19990319,84707.8332,19990312,1217.0,Company
600207,安彩高科,19990714,86295.5974,19980921,2257.0,Company
600208,新湖中宝,19990623,859934.3536,19930223,1427.0,Company
