Unnamed: 0,ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio
10810,300119,20190425.0,20190331,上海道杰席胜投资中心(有限合伙),3351206.0,0.83
10815,300047,20190427.0,20190331,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金,8103599.0,2.03
10816,300047,20190427.0,20190331,鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合,8430845.0,2.11
10821,300052,20190429.0,20190331,乌鲁木齐南博股权投资管理合伙企业(有限合伙),1048728.0,0.4
10829,300052,20190429.0,20190331,深圳市宝德投资控股有限公司,72713262.0,27.47
10830,300052,20190429.0,20190331,宝德科技集团股份有限公司,39780000.0,15.03
10831,300465,20190426.0,20190331,鹰潭市鹰高投资咨询有限公司,106354176.0,23.79
10832,300465,20190426.0,20190331,中央汇金资产管理有限责任公司,7521920.0,1.68
10835,300465,20190426.0,20190331,宁波镇海翔易融联投资管理合伙企业(有限合伙),5898177.0,1.32
10836,300465,20190426.0,20190331,北京睿韬科技有限责任公司,8847265.0,1.98
10837,300465,20190426.0,20190331,银联科技有限公司,37101580.0,8.3
10839,300465,20190426.0,20190331,中国建设银行股份有限公司-华宝行业精选混合型证券投资基金,1954000.0,0.44
10842,300061,20190429.0,20190331,博时资本-宁波银行-博时资本康耐特1号专项资产管理计划,47188138.0,6.89
10843,300061,20190429.0,20190331,珠海安赐共创投资基金管理企业(有限合伙),9969324.0,1.45
10844,300061,20190429.0,20190331,海通证券股份有限公司,8000287.0,1.17
10846,300061,20190429.0,20190331,樟树市和顺投资管理中心(有限合伙),126145194.0,18.41
10847,300061,20190429.0,20190331,樟树市铮翔投资管理中心(有限合伙),46523517.0,6.79
10848,300061,20190429.0,20190331,博时资本-宁波银行-博时资本康耐特2号专项资产管理计划,53169734.0,7.76
10850,300061,20190429.0,20190331,西藏翔实创业投资管理合伙企业(有限合伙),10169250.0,1.48
10852,002204,20190426.0,20190331,中国长城资产管理股份有限公司,16205533.0,0.84
10853,002204,20190426.0,20190331,石河子华锋投资股份有限公司,45705637.0,2.37
10855,002204,20190426.0,20190331,中央汇金资产管理有限责任公司,37939200.0,1.96
10858,002204,20190426.0,20190331,大连重工·起重集团有限公司,1075898974.0,55.71
10860,002204,20190426.0,20190331,大连市国有资产投资经营集团有限公司,124981784.0,6.47
10862,002212,20190702.0,20190701,明泰汇金资本投资有限公司,143726832.0,12.41
10863,002212,20190430.0,20190331,前海开源基金-广发银行-前海开源华佳源鑫资产管理计划,48969072.0,4.23
10864,002212,20190430.0,20190331,明泰汇金资本投资有限公司,146326832.0,12.63
10866,002212,20190430.0,20190331,珠海安赐创钰成长股权投资基金企业(有限合伙),28865979.0,2.49
10868,002212,20190430.0,20190331,香港中央结算有限公司(陆股通),34080345.0,2.94
10869,002212,20190430.0,20190331,新华资管-工商银行-新华资产-景星系列专项产品(第2期),34740500.0,3.0
10870,002212,20190430.0,20190331,宁波华瀛创新股权投资合伙企业(有限合伙),30412371.0,2.63
10871,002165,20190424.0,20190331,北京金证汇通投资中心(有限合伙),8756567.0,1.45
10872,002165,20190424.0,20190331,南京高淳国有资产经营控股集团有限公司,28795346.0,4.78
10873,002165,20190424.0,20190331,中央汇金资产管理有限责任公司,7978600.0,1.33
10874,002165,20190424.0,20190331,江苏宝源投资管理有限公司,168557489.0,28.0
10875,002165,20190424.0,20190331,兴全睿众资产-招商银行-兴全睿众-兴全睿众定增9号特定多客户资产管理计划,8756567.0,1.45
10876,002165,20190424.0,20190331,博时基金管理有限公司-社保基金四一九组合,15000292.0,2.49
10879,002165,20190424.0,20190331,红宝丽集团股份有限公司-第一期员工持股计划,10535000.0,1.75
10888,002933,20190425.0,20190331,杭州聚登投资管理合伙企业(有限合伙),1100000.0,0.94
10889,002933,20190425.0,20190331,重庆西证价值股权投资基金合伙企业(有限合伙),4400000.0,3.75
10890,002933,20190425.0,20190331,北京科桥投资顾问有限公司-北京科桥嘉永创业投资中心(有限合伙),7700000.0,6.56
10891,300235,20190424.0,20190331,北京嘉豪伟业投资中心(有限合伙),7805138.0,4.65
10892,300235,20190424.0,20190331,前海开源基金-浦发银行-中融国际信托-中融-融珲60号单一资金信托,1525952.0,0.91
10901,300084,20190426.0,20190331,北京德恒有限责任公司,2559900.0,0.67
10903,300084,20190426.0,20190331,中国华电集团财务有限公司,18472700.0,4.8
10905,300084,20190426.0,20190331,麦克传感器有限公司,3470600.0,0.9
10906,300084,20190426.0,20190331,威海芝麻开门私募基金管理有限公司-芝麻多策略一号私募基金,3472200.0,0.9
10911,002444,20190430.0,20190331,全国社保基金一零七组合,10084000.0,0.94
10912,002444,20190430.0,20190331,中央汇金资产管理有限责任公司,22557100.0,2.1
10913,002444,20190430.0,20190331,全国社保基金六零四组合,18857500.0,1.75
10914,002444,20190430.0,20190331,全国社保基金一零四组合,11799897.0,1.1
10915,002444,20190430.0,20190331,安徽国元信托有限责任公司,8318400.0,0.77
10916,002444,20190430.0,20190331,巨星控股集团有限公司,483739864.0,44.99
10919,002444,20190430.0,20190331,基本养老保险基金一二零一组合,7782657.0,0.72
10920,002444,20190430.0,20190331,香港中央结算有限公司(陆股通),9184846.0,0.85
10921,002192,20190531.0,20190529,融捷投资控股集团有限公司,61409992.0,23.65
10922,002192,20190423.0,20190331,中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF),2470000.0,0.95
10924,002192,20190423.0,20190331,全国社保基金六零四组合,3600000.0,1.39
10925,002192,20190423.0,20190331,融捷投资控股集团有限公司,61409992.0,23.65
10929,002192,20190423.0,20190331,中央汇金资产管理有限责任公司,8381700.0,3.23
10930,002192,20190423.0,20190331,宁德万和投资集团有限公司,3145300.0,1.21
10933,002199,20190611.0,20190531,北京千石创富-华夏银行-中国对外经济贸易信托-东晶电子定向增发单一资金信托,36036036.0,14.8
10937,002199,20190611.0,20190531,拉萨睿达投资咨询管理有限公司,3332000.0,1.37
10938,002199,20190611.0,20190531,宁波天沃贸易有限公司,13150000.0,5.4
10939,002199,20190611.0,20190531,宁波梅山保税港区蓝海投控投资管理中心(有限合伙),24399453.0,10.02
10941,002273,20190419.0,20190331,星星集团有限公司,95194826.0,11.03
10942,002273,20190419.0,20190331,香港中央结算有限公司(陆股通),15915258.0,1.84
10943,002273,20190419.0,20190331,中国对外经济贸易信托有限公司-淡水泉精选1期,9504540.0,1.1
10944,002273,20190419.0,20190331,台州农银凤凰金桂投资合伙企业(有限合伙),73000000.0,8.46
10945,002273,20190419.0,20190331,中央汇金资产管理有限责任公司,21677370.0,2.51
10950,002273,20190419.0,20190331,全国社保基金一一零组合,37731974.0,4.37
10951,300695,20190429.0,20190331,香港弘泰控股有限公司,12517857.0,18.77
10952,300695,20190429.0,20190331,东吴证券股份有限公司,260500.0,0.39
10959,300695,20190429.0,20190331,杭州大兆丰实业集团有限公司,24089286.0,36.13
10960,300695,20190429.0,20190331,杭州寰宇投资有限公司,13392857.0,20.09
10961,002492,20190423.0,20190331,珠海天拓实业有限公司,4776026.0,1.18
10964,002492,20190423.0,20190331,珠海横琴新区恒荣润业股权投资合伙企业(有限合伙),11810000.0,2.92
10967,002492,20190423.0,20190331,珠海实友化工有限公司,172530000.0,42.6
10969,002492,20190423.0,20190331,珠海横琴新区荣通股权投资合伙企业(有限合伙),2880000.0,0.71
10970,002492,20190423.0,20190331,深圳市华信创业投资有限公司,5282400.0,1.3
10972,002445,20190430.0,20190331,北京中融鼎新投资管理有限公司-中融鼎新-鼎融嘉盈6号投资基金,160539072.0,11.4
10973,002445,20190430.0,20190331,芒果传媒有限公司,22368420.0,1.59
10974,002445,20190430.0,20190331,江阴中南重工集团有限公司,389162300.0,27.62
10975,002445,20190430.0,20190331,常州京控资本管理有限公司,51138351.0,3.63
10981,002396,20190614.0,20190613,福建省电子信息(集团)有限责任公司,156781950.0,26.88
10982,002396,20190612.0,20190611,福建省电子信息(集团)有限责任公司,156781950.0,26.88
10983,002396,20190612.0,20190611,新疆维实创业投资股份有限公司,29504907.0,5.0584
10984,002396,20190419.0,20190331,香港中央结算有限公司(陆股通),15397759.0,2.64
10987,002396,20190419.0,20190331,光大兴陇信托有限责任公司-光大信托·致恒铂金14号证券投资集合资金信托计划,21230000.0,3.64
10988,002396,20190419.0,20190331,福建隽丰投资有限公司,24900057.0,4.27
10989,002396,20190419.0,20190331,中央汇金资产管理有限责任公司,21389500.0,3.67
10990,002396,20190419.0,20190331,福建省电子信息(集团)有限责任公司,156781950.0,26.88
10993,002490,20190424.0,20190331,法国兴业银行,2531300.0,0.32
10995,002490,20190424.0,20190331,中央汇金资产管理有限责任公司,13536100.0,1.7
10996,002490,20190424.0,20190331,深圳前海经纬融和资产管理有限公司-融和2期私募证券投资基金,3779952.0,0.47
10997,002490,20190424.0,20190331,MORGAN STANLEY & CO. INTERNATIONAL PLC.,3265899.0,0.41
10999,002490,20190424.0,20190331,香港中央结算(代理人)有限公司,249532331.0,31.28
11002,002329,20190426.0,20190331,东方证券股份有限公司,58410000.0,6.97
11003,002329,20190426.0,20190331,银河创新资本管理有限公司,3139000.0,0.37
11004,002329,20190426.0,20190331,中国建设银行股份有限公司-博时中证淘金大数据100指数型证券投资基金,2691201.0,0.32
11011,300642,20190723.0,20190719,凌飞集团有限公司,12537000.0,13.8
11012,300642,20190723.0,20190719,上海张江创业投资有限公司,5385450.0,5.93
11013,300642,20190723.0,20190719,启明维创(上海)股权投资中心(有限合伙),7203295.0,7.93
11014,300642,20190723.0,20190719,上海荣振投资集团有限公司,7018519.0,7.73
11016,300642,20190525.0,20190524,凌飞集团有限公司,12537000.0,13.8
11017,300642,20190525.0,20190524,启明维创(上海)股权投资中心(有限合伙),7203295.0,7.93
11018,300642,20190525.0,20190524,上海荣振投资集团有限公司,7044719.0,7.75
11019,300642,20190525.0,20190524,上海张江创业投资有限公司,5385450.0,5.93
11022,002215,20190426.0,20190331,中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF),12074602.0,1.32
11023,002215,20190426.0,20190331,中航信托股份有限公司-天启(2016)55号诺普信员工持股集合资金信托计划,45571867.0,4.99
11024,002215,20190426.0,20190331,中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF),8550558.0,0.94
11025,002215,20190426.0,20190331,中国工商银行股份有限公司-富国文体健康股票型证券投资基金,9506855.0,1.04
11026,002215,20190426.0,20190331,西藏林芝好来实业有限公司,6308770.0,0.69
11027,002215,20190426.0,20190331,西藏林芝润宝盈信实业投资有限公司,25343186.0,2.77
