name,gender,age,code,jobs
陈红强,,,002214,大股东
郭坚强,,,002214,大股东
章佳欢,,,002214,大股东
雷建,,,002235,大股东
林旭曦,,,002235,大股东
刘江丽,,,002235,大股东
叶云燕,,,002235,大股东
冯建庆,,,002235,大股东
肖燕銮,,,002162,大股东
彭洁芳,,,002162,大股东
谭永平,,,002162,大股东
陈玉霞,,,002162,大股东
罗剑平,,,002446,大股东
杜岱苗,,,300651,大股东
李剑峰,,,300651,大股东
施美华,,,300651,大股东
黄宇娟,,,300651,大股东
彭皓琳,,,300240,大股东
汪海敏,,,300240,大股东
卜长海,,,002122,大股东
王芳芳,,,002122,大股东
沈高伟,,,002122,大股东
沈有高,,,002122,大股东
马全法,,,002122,大股东
谭桂芳,,,002122,大股东
于晓非,,,002143,大股东
王生华,,,002143,大股东
张晓惠,,,002288,大股东
原守民,,,002288,大股东
梁俊丰,,,002288,大股东
曾繁新,,,002288,大股东
曾向阳,,,002288,大股东
温基,,,002288,大股东
王新胜,,,002288,大股东
洪士贵,,,002269,大股东
陈秋旭,,,002269,大股东
卢洁雯,,,002169,大股东
韩文,,,002169,大股东
韩平元,,,002163,大股东
肖润颖,,,002163,大股东
肖裕福,,,002163,大股东
汤子花,,,002163,大股东
梁常清,,,300137,大股东
段桂山,,,300137,大股东
李凤琼,,,300086,大股东
陈燕娟,,,300086,大股东
彭雅馨,,,300086,大股东
雷道云,,,300086,大股东
冯卓凡,,,300086,大股东
张跃飞,,,002339,大股东
张志伟,,,002339,大股东
曾庆威,,,002443,大股东
李志华,,,002443,大股东
祝蓉,,,002443,大股东
徐水荣,,,002443,大股东
俞锦方,,,002443,大股东
王险峰,,,002743,大股东
何志坚,,,002743,大股东
于渭明,,,002743,大股东
孙力,,,002743,大股东
朱雪莲,,,002127,大股东
周志浩,,,002197,大股东
徐向东,,,002197,大股东
林启生,,,002197,大股东
许忠桂,,,002197,大股东
曾胜辉,,,002197,大股东
陆霜杰,,,002255,大股东
陆霜杰,,,002255,大股东
吴雪,,,002255,大股东
朱伟松,,,002174,大股东
马信琪,,,002174,大股东
母刚,,,002164,大股东
刘志新,,,002164,大股东
许丽萍,,,002164,大股东
黄喜华,,,002533,大股东
诸毅,,,002533,大股东
孙文辉,,,002533,大股东
徐先明,,,002131,大股东
徐先明,,,002131,大股东
何若萌,,,002131,大股东
王洪仁,,,002131,大股东
焦耀中,,,002132,大股东
谢保军,,,002132,大股东
夏重阳,,,002132,大股东
贾跃彩,,,002132,大股东
焦会芬,,,002132,大股东
谭士泓,,,002132,大股东
贾延波,,,002151,大股东
张晓珊,,,002156,大股东
仇玲,,,300021,大股东
石璐瑶,,,002134,大股东
李敬修,,,002134,大股东
林美姬,,,002134,大股东
胡黎明,,,002178,大股东
虞云龙,,,002178,大股东
袁超晖,,,002178,大股东
廖邦富,,,002178,大股东
夏重阳,,,002178,大股东
廖定鑫,,,002178,大股东
林素密,,,002417,大股东
黄海峰,,,002417,大股东
尹江,,,002437,大股东
吴顺水,,,002437,大股东
毕军成,,,002248,大股东
汤世贤,,,002248,大股东
肖英,,,002248,大股东
李志娟,,,002248,大股东
李梅芳,,,002248,大股东
彭汉光,,,002248,大股东
周仁瑀,,,002248,大股东
唐鑛,,,002248,大股东
顾清波,,,002201,大股东
顾清波,,,002201,大股东
王天龙,,,002201,大股东
王为,,,002201,大股东
陈秀玉,,,002509,大股东
邱茂国,,,002509,大股东
邱茂国,,,002509,大股东
邱茂国,,,002509,大股东
潘奕岑,,,002509,大股东
胡燕英,,,002474,大股东
鲁波,,,002474,大股东
朱琳,,,002474,大股东
朱晓霞,,,002474,大股东
刘昱,,,300310,大股东
杜振锋,,,300310,大股东
方炎林,,,300310,大股东
荣俪婷,,,002150,大股东
任平,,,002150,大股东
郭骥良,,,002150,大股东
羊轩生,,,002150,大股东
黄海新,,,002150,大股东
陈秋琴,,,002133,大股东
王淼,,,002133,大股东
王孝勤,,,002133,大股东
单康康,,,002133,大股东
王振丰,,,002133,大股东
周金振,,,002133,大股东
钱翠屏,,,002136,大股东
夏多友,,,002136,大股东
李双喜,,,002136,大股东
王玉年,,,002136,大股东
夏修晗,,,002136,大股东
许军,,,300598,大股东
陈妙琴,,,300598,大股东
陈祖桥,,,300598,大股东
冯仁华,,,300338,大股东
罗华东,,,300338,大股东
罗奇,,,300338,大股东
万忠波,,,300338,大股东
李忠显,,,002128,大股东
张跃军,,,002130,大股东
向上,,,002130,大股东
彭雄心,,,002130,大股东
周文河,,,002130,大股东
颜江,,,002130,大股东
张有志,,,002250,大股东
牟金香,,,002250,大股东
张贤桂,,,002250,大股东
陈春满,,,002221,大股东
施建刚,,,002221,大股东
施侃,,,002221,大股东
张海霞,,,002251,大股东
钟永利,,,002251,大股东
王秀荣,,,002209,大股东
王连仲,,,002209,大股东
李名非,,,300009,大股东
李保才,,,002361,大股东
李冀峰,,,002361,大股东
贾鑫杰,,,002361,大股东
刘琪,,,002361,大股东
贾土岗,,,002361,大股东
赵爱立,,,300169,大股东
朱洁,,,002113,大股东
王倩倩,,,002170,大股东
瞿丽萍,,,002170,大股东
邓祖科,,,002170,大股东
袁小康,,,300448,大股东
徐彪,,,300448,大股东
宗明杰,,,002467,大股东
冯树滔,,,002467,大股东
宋凌,,,002467,大股东
张剑华,,,002274,大股东
郑炜圻,,,002158,大股东
赵锦发,,,002158,大股东
李向成,,,002158,大股东
李薛兵,,,002158,大股东
林世明,,,002158,大股东
林汉腾,,,002231,大股东
计科平,,,002231,大股东
边塞,,,002231,大股东
喻建华,,,002231,大股东
何美香,,,002231,大股东
黄春芳,,,002231,大股东
徐克伟,,,002183,大股东
池益慧,,,002183,大股东
万忠波,,,002183,大股东
彭国华,,,002183,大股东
高长亮,,,002208,大股东
江锦锋,,,002208,大股东
陈兰娣,,,002208,大股东
余能,,,002208,大股东
刘宝军,,,002208,大股东
许盈,,,002208,大股东
陈丽珺,,,002208,大股东
蒋政一,,,300068,大股东
郭劲松,,,300068,大股东
吴建龙,,,300111,大股东
周梦榧,,,300111,大股东
周建禄,,,300111,大股东
孙曙虹,,,002488,大股东
孙利群,,,002488,大股东
郑勇,,,300543,大股东
刘孝朋,,,300543,大股东
刘晓昕,,,300543,大股东
潘声旺,,,300543,大股东
吴晓成,,,300543,大股东
刘沛然,,,300543,大股东
屠文斌,,,300024,大股东
胡炳德,,,300024,大股东
揭志华,,,002185,大股东
黄崇付,,,002185,大股东
林祥华,,,002185,大股东
于美艳,,,002268,大股东
阮华林,,,002440,大股东
阮靖淅,,,002440,大股东
王坚宏,,,002674,大股东
吴国仕,,,002674,大股东
王雪菲,,,300690,大股东
张俊霞,,,300690,大股东
赵福城,,,300690,大股东
孔令辉,,,300690,大股东
郑秀莉,,,300690,大股东
王雪梅,,,300690,大股东
於彩君,,,300652,大股东
沈国娟,,,300652,大股东
朱学霞,,,300652,大股东
胡柏安,,,300652,大股东
喻立忠,,,300652,大股东
陶悦明,,,300652,大股东
侯仁峰,,,002254,大股东
刘国栋,,,002254,大股东
丁荣儿,,,002254,大股东
白艳明,,,002254,大股东
周卫平,,,002160,大股东
乔银玲,,,002160,大股东
钱葵兰,,,300641,大股东
林彦存,,,300641,大股东
姜开学,,,002355,大股东
王志成,,,002355,大股东
徐开东,,,300029,大股东
苏喜,,,300029,大股东
李国风,,,300029,大股东
孙渝,,,300029,大股东
张祥林,,,300029,大股东
魏凤英,,,300029,大股东
刘亮鑫,,,300029,大股东
冯金生,,,300029,大股东
车荣全,,,300634,大股东
杨良志,,,300634,大股东
李黎军,,,300634,大股东
卢树彬,,,300634,大股东
田书彦,,,002603,大股东
田书彦,,,002603,大股东
吴以红,,,002603,大股东
唐千军,,,002341,大股东
劳根洪,,,002341,大股东
李宗松,,,300118,大股东
李宗松,,,300118,大股东
李宗松,,,300118,大股东
李宗松,,,300118,大股东
姜蓓蓓,,,300245,大股东
陈宏科,,,300245,大股东
邹月普,,,300245,大股东
聂峰,,,002379,大股东
罗智慧,,,002379,大股东
黄文华,,,002379,大股东
姜芳,,,002379,大股东
张丽波,,,002379,大股东
章承宝,,,002379,大股东
于荣强,,,002379,大股东
张利明,,,300153,大股东
瞿明琴,,,300153,大股东
姚瑛,,,300153,大股东
封安祥,,,300218,大股东
傅斌星,,,300133,大股东
赵天,,,300109,大股东
赵天,,,300109,大股东
李玉华,,,002363,大股东
唐岩,,,002363,大股东
李亨堃,,,002363,大股东
方振淳,,,300078,大股东
路楠,,,300078,大股东
朱洁美,,,002556,大股东
魏翔,,,002556,大股东
刘亚志,,,002556,大股东
程书泉,,,002556,大股东
李永东,,,002556,大股东
王传友,,,002556,大股东
马旭弘,,,300402,大股东
程宪东,,,300402,大股东
王正先,,,300402,大股东
王成华,,,300402,大股东
李新中,,,300402,大股东
王满堂,,,300402,大股东
沈安刚,,,002505,大股东
陶靖,,,002505,大股东
岳勇,,,002511,大股东
中顺公司,,,002511,大股东
郁其平,,,002453,大股东
马晓霞,,,002453,大股东
李巧华,,,002453,大股东
徐仁华,,,002453,大股东
叶兴鸿,,,002532,大股东
陈华青,,,002532,大股东
许龙波,,,002532,大股东
王贵生,,,002532,大股东
王昌东,,,002532,大股东
楼小强,,,300759,大股东
吴晓婷,,,300126,大股东
应媛琳,,,300126,大股东
林如珍,,,300126,大股东
黄惠英,,,300126,大股东
吴晓依,,,300126,大股东
应业火,,,300126,大股东
叶佳,,,300108,大股东
黄克凤,,,300108,大股东
张源,,,300156,大股东
王树根,,,300156,大股东
席存军,,,300156,大股东
俞亚文,,,300154,大股东
蒋东濬,,,300154,大股东
查秉柱,,,300154,大股东
谢仁国,,,300154,大股东
王可刚,,,002630,大股东
门志鹏,,,002630,大股东
赖红梅,,,002630,大股东
杨守华,,,002630,大股东
赵世杰,,,002392,大股东
张广智,,,002392,大股东
李苗春,,,002392,大股东
李胜男,,,002392,大股东
张建超,,,002392,大股东
李雅君,,,002392,大股东
郝不景,,,002392,大股东
邢文飚,,,300277,大股东
苏红宇,,,300277,大股东
唐俊英,,,300277,大股东
张永军,,,300277,大股东
周依,,,300277,大股东
邢文飚,,,300277,大股东
杨德广,,,300277,大股东
沈菊英,,,002702,大股东
滕用雄,,,002702,大股东
黄浩明,,,002702,大股东
龙荣春,,,002609,大股东
卢臻,,,300159,大股东
李盈,,,002348,大股东
颜俊杰,,,002348,大股东
陈丹娜,,,002348,大股东
董依林,,,002348,大股东
杨广城,,,002348,大股东
周丽荣,,,002487,大股东
李亚梅,,,002487,大股东
李忠利,,,002487,大股东
王久福,,,002487,大股东
董安军,,,002487,大股东
节洪臣,,,002487,大股东
贾跃东,,,002487,大股东
杨廷栋,,,002349,大股东
蔡炳洋,,,002349,大股东
蓝粉妆,,,002495,大股东
黄少云,,,002495,大股东
林长青,,,002495,大股东
孙方伟,,,002495,大股东
林长春,,,002495,大股东
孙梅春,,,002738,大股东
钟海华,,,002738,大股东
李龙萍,,,002405,大股东
罗彬,,,300100,大股东
周爽,,,300092,大股东
林祯富,,,300092,大股东
陈文健,,,300092,大股东
赵丕龙,,,300092,大股东
罗志成,,,300092,大股东
许志鹏,,,300223,大股东
姜君,,,300223,大股东
晏晓京,,,300223,大股东
郑启芬,,,300191,大股东
陆兴才,,,300191,大股东
林国树,,,300191,大股东
王冬梅,,,300191,大股东
刘九兰,,,300191,大股东
周子龙,,,300191,大股东
蔡益,,,300191,大股东
李日松,,,300325,大股东
李日松,,,300325,大股东
庄良宝,,,300325,大股东
李日松,,,300325,大股东
贺树峰,,,002494,大股东
贺增党,,,002494,大股东
卫光磊,,,002494,大股东
颜翠英,,,002494,大股东
芮一云,,,300401,大股东
龚锦青,,,300401,大股东
罗嘉俊,,,002357,大股东
官大福,,,002357,大股东
王成盛,,,002357,大股东
安东,,,002357,大股东
姚慧,,,002357,大股东
张永翔,,,002357,大股东
宁博,,,002357,大股东
邓永红,,,300037,大股东
张桂文,,,300037,大股东
李宗松,,,002411,大股东
李宗松,,,002411,大股东
马林,,,300143,大股东
刘岳均,,,300143,大股东
叶运寿,,,300143,大股东
叶龙珠,,,300143,大股东
吕圣初,,,002472,大股东
陈剑峰,,,002472,大股东
李绍光,,,002472,大股东
叶继明,,,002472,大股东
叶善群,,,002472,大股东
陈菊花,,,002472,大股东
马文奇,,,002569,大股东
张星亮,,,002569,大股东
陈菲金,,,002569,大股东
孟祥龙,,,002569,大股东
王文霞,,,002569,大股东
刘裕,,,300131,大股东
董应心,,,300131,大股东
庄景东,,,002465,大股东
汤耀光,,,002538,大股东
刘迎,,,002538,大股东
欧国强,,,002428,大股东
王京先,,,002428,大股东
俞菊美,,,002442,大股东
刘江山,,,002442,大股东
方晓晴,,,002442,大股东
戚华龙,,,002442,大股东
刘天骄,,,002442,大股东
蒋卫锋,,,002424,大股东
黄禹农,,,002424,大股东
张锦芬,,,002424,大股东
白劲,,,002424,大股东
吴贵斌,,,300424,大股东
孙丽香,,,300424,大股东
卜祥尧,,,300424,大股东
孙嫚均,,,002831,大股东
吴兰兰,,,002831,大股东
陈茂森,,,002740,大股东
陈茂森,,,002740,大股东
陈惠,,,002889,大股东
汪秀芬,,,002889,大股东
陈丽辉,,,002889,大股东
蔡璇吟,,,002889,大股东
徐伟华,,,002889,大股东
邓思晨,,,002889,大股东
邓思瑜,,,002889,大股东
林晶,,,002330,大股东
汪韬,,,002330,大股东
王显宏,,,002330,大股东
贺拥军,,,002615,大股东
吕丽妃,,,002615,大股东
林静羽,,,002615,大股东
吕懿,,,002615,大股东
吴丹霞,,,300031,大股东
周蓉,,,300123,大股东
石亚君,,,002464,大股东
石亚君,,,002464,大股东
石亚君,,,002464,大股东
孙治明,,,002393,大股东
王爱玲,,,002393,大股东
罗育文,,,002393,大股东
杨忠华,,,002393,大股东
陈崇熙,,,002393,大股东
胡辛,,,002394,大股东
黄剑斌,,,002626,大股东
俞蒙,,,002626,大股东
李明卫,,,300263,大股东
樊少斌,,,300263,大股东
卫伟平,,,300120,大股东
傅文臣,,,002333,大股东
江翠芳,,,002333,大股东
曹岳琴,,,002333,大股东
范韵德,,,002333,大股东
陈笑笑,,,002333,大股东
周美芬,,,002333,大股东
李来英,,,002333,大股东
吴冠江,,,300122,大股东
吴冠江,,,300122,大股东
吴冠江,,,300122,大股东
王云兰,,,300098,大股东
王云兰,,,300098,大股东
王云兰,,,300098,大股东
俞仲勋,,,300098,大股东
王云兰,,,300098,大股东
许伟明,,,002388,大股东
许伟明,,,002388,大股东
邹伟,,,002388,大股东
明清,,,002388,大股东
刘耀,,,002518,大股东
张永俊,,,002518,大股东
林作华,,,002518,大股东
朱宝莲,,,002518,大股东
李祖榆,,,002518,大股东
沈广仟,,,300289,大股东
袁理,,,300289,大股东
沈广仟,,,300289,大股东
侯建业,,,002477,大股东
胡伟霞,,,002477,大股东
王兴凤,,,002574,大股东
黄苏仙,,,002574,大股东
艾照全,,,002574,大股东
汪建敏,,,002574,大股东
谢仁贵,,,002574,大股东
孙长根,,,300066,大股东
罗安保,,,300066,大股东
夏光淳,,,300066,大股东
管红峰,,,300066,大股东
童保华,,,300066,大股东
唐进波,,,002416,大股东
张党文,,,002416,大股东
许月娟,,,002493,大股东
石雯,,,002493,大股东
陆建明,,,002491,大股东
崔泽鹏,,,002491,大股东
杨龙忠,,,300440,大股东
李香花,,,300440,大股东
魏法军,,,300065,大股东
魏法军,,,300065,大股东
季爱琴,,,300065,大股东
朱登营,,,300064,大股东
徐凤霞,,,300064,大股东
康庆文,,,300064,大股东
袁永林,,,002486,大股东
林其铭,,,002486,大股东
王钰,,,002486,大股东
丁小飞,,,002486,大股东
王震雷,,,002486,大股东
黄伟国,,,002486,大股东
王权,,,002369,大股东
吴网腰,,,300089,大股东
陈素芳,,,300089,大股东
黄婉玲,,,002335,大股东
吴建文,,,002335,大股东
肖贵阳,,,002335,大股东
石军,,,002335,大股东
常鑫民,,,300107,大股东
兰坤,,,002374,大股东
蔡玉璞,,,002374,大股东
孙晓光,,,002374,大股东
孙世尧,,,002374,大股东
冯小玉,,,002389,大股东
邵雨田,,,002389,大股东
罗培栋,,,002389,大股东
芮一云,,,002395,大股东
周滕忠,,,002395,大股东
储熙凤,,,002395,大股东
徐文君,,,002395,大股东
章志坚,,,002395,大股东
倪海春,,,002395,大股东
廖丹,,,002395,大股东
林利娥,,,002387,大股东
周成,,,300253,大股东
蒋仕波,,,300238,大股东
李晔鹏,,,300238,大股东
黄小青,,,300141,大股东
金宿森,,,300141,大股东
秦勇,,,300141,大股东
戴红仙,,,300141,大股东
沈欣,,,300141,大股东
沈思思,,,300141,大股东
于鹏程,,,002481,大股东
原炳令,,,002481,大股东
张沐城,,,002481,大股东
李映菲,,,002481,大股东
周秀清,,,002481,大股东
刘锦成,,,300048,大股东
刘锦成,,,300048,大股东
何天毅,,,300048,大股东
何显荣,,,300048,大股东
张燕南,,,300048,大股东
刘壮波,,,002566,大股东
李方荣,,,002566,大股东
刘建明,,,002566,大股东
尹笠佥,,,002566,大股东
耿晓宁,,,002566,大股东
李国君,,,002566,大股东
吴贵州,,,002456,大股东
张剑华,,,002483,大股东
袁海国,,,002483,大股东
王学杰,,,002483,大股东
尹月荣,,,300121,大股东
王文一,,,300121,大股东
王传华,,,300121,大股东
罗明星,,,300121,大股东
黄明辉,,,002398,大股东
陈界鹏,,,002398,大股东
林秀华,,,002398,大股东
吕若洵,,,002398,大股东
沈芳,,,002398,大股东
类延顺,,,002458,大股东
柳炳兰,,,002458,大股东
李秀国,,,002458,大股东
任升浩,,,002458,大股东
陈冬琼,,,300043,大股东
李荣,,,300043,大股东
陈创煌,,,300043,大股东
范海林,,,300053,大股东
杜端凤,,,300057,大股东
李伟明,,,300057,大股东
马永钟,,,300057,大股东
六颖康,,,300057,大股东
王飘扬,,,300055,大股东
刘建斌,,,300055,大股东
张建兴,,,300055,大股东
王飘扬,,,300055,大股东
林洁,,,300702,大股东
屠善增,,,300702,大股东
王菊清,,,300702,大股东
寿正荣,,,300113,大股东
程琛,,,300113,大股东
袁伟华,,,300113,大股东
高雅萍,,,300112,大股东
顾铁峰,,,300112,大股东
汪贤忠,,,300112,大股东
郑维强,,,300112,大股东
仇玉华,,,300112,大股东
孟祥历,,,300112,大股东
俞杏娟,,,002561,大股东
刘德,,,002561,大股东
余秋雨,,,002561,大股东
童光耀,,,002561,大股东
刘淑琴,,,002378,大股东
丁伟建,,,002378,大股东
梁淑娴,,,002378,大股东
崔国君,,,002378,大股东
何建东,,,300046,大股东
杜辉雯,,,300046,大股东
方国华,,,300046,大股东
王峻峰,,,300050,大股东
王莉萍,,,300050,大股东
吴铁,,,300058,大股东
许志平,,,300058,大股东
李芃,,,300058,大股东
王舰,,,300058,大股东
马桂荣,,,300469,大股东
杨安荣,,,300469,大股东
李志卿,,,300469,大股东
余正东,,,300165,大股东
唐莉新,,,300165,大股东
花田生,,,300165,大股东
杜颖莉,,,300165,大股东
朱英,,,300165,大股东
叶东生,,,300265,大股东
蒋朋桥,,,300265,大股东
黄少莲,,,300265,大股东
张钟,,,300265,大股东
李钜波,,,300616,大股东
付建平,,,300616,大股东
彭劲雄,,,300616,大股东
唐以波,,,002346,大股东
许国园,,,002346,大股东
何耀忠,,,002346,大股东
管金强,,,002346,大股东
计吉平,,,002346,大股东
仰欢贤,,,002346,大股东
仰新贤,,,002346,大股东
张愚,,,300624,大股东
张愚,,,300624,大股东
曹洪俊,,,300041,大股东
黄熠,,,300377,大股东
张列,,,300377,大股东
蔡兴强,,,002318,大股东
张绍日,,,002317,大股东
叶惠棠,,,002317,大股东
吕良丰,,,002317,大股东
李煜坚,,,002317,大股东
徐海仙,,,002319,大股东
朱莉红,,,002319,大股东
董芳,,,002319,大股东
张洁,,,002319,大股东
施建群,,,002319,大股东
许梓峰,,,002319,大股东
许育金,,,300032,大股东
林黎明,,,300032,大股东
莫家栋,,,300032,大股东
金美欧,,,300032,大股东
胡醇,,,300215,大股东
胡醇,,,300215,大股东
姚敏虹,,,300215,大股东
闫杰,,,300215,大股东
蔡桂英,,,300215,大股东
吴彬彬,,,002512,大股东
方江涛,,,002512,大股东
蔡小文,,,002512,大股东
李明阳,,,002529,大股东
何静,,,002529,大股东
卢威克,,,002529,大股东
张云彬,,,002529,大股东
徐志祥,,,002504,大股东
沈建平,,,002504,大股东
黎虹,,,002504,大股东
李红波,,,002504,大股东
王亚军,,,300216,大股东
郑国胜,,,300216,大股东
黄盛秋,,,300216,大股东
刘芳喜,,,300216,大股东
张宇鑫,,,300261,大股东
汪新芽,,,300261,大股东
赖翠英,,,300244,大股东
阎克伟,,,300125,大股东
于庆新,,,300125,大股东
李俊婷,,,300125,大股东
汪清春,,,300125,大股东
王正育,,,300125,大股东
王正荣,,,300125,大股东
敬瑞丰,,,300125,大股东
许晶晶,,,300128,大股东
孙海珍,,,300128,大股东
李钟民,,,300354,大股东
罗沔,,,300354,大股东
刘沛尧,,,300354,大股东
王瑞琴,,,300354,大股东
孙雅苓,,,300354,大股东
李剑东,,,300354,大股东
蒋丽娜,,,002325,大股东
孙文坤,,,002325,大股东
廖美芳,,,002325,大股东
邓新泉,,,002325,大股东
黄英勇,,,002325,大股东
蓝歆旻,,,002325,大股东
陈远浩,,,002325,大股东
陈远芬,,,002325,大股东
吴秀武,,,002353,大股东
刘贞峰,,,002353,大股东
吴劲松,,,300644,大股东
戴家桐,,,300644,大股东
吴劲松,,,300644,大股东
付显忠,,,300646,大股东
乔莉娜,,,300646,大股东
郑永萍,,,300646,大股东
张丽蓉,,,300646,大股东
乔坤,,,300646,大股东
乔鑫,,,300646,大股东
乔志刚,,,300646,大股东
付方涛,,,300646,大股东
曾开天,,,002555,大股东
吴绪顺,,,002555,大股东
曾开天,,,002555,大股东
吴绪顺,,,002555,大股东
王伟权,,,300241,大股东
华佩燕,,,300241,大股东
柯维龙,,,300132,大股东
柯维龙,,,300132,大股东
覃琥玲,,,002539,大股东
任志莲,,,002359,大股东
连庆明,,,300030,大股东
赵吉庆,,,300030,大股东
韩道虎,,,300247,大股东
韩道虎,,,300247,大股东
韩道虎,,,300247,大股东
韩道虎,,,300247,大股东
陆文新,,,300230,大股东
王亦嘉,,,300230,大股东
胡梓章,,,002380,大股东
梅建华,,,002380,大股东
刘建耀,,,002380,大股东
谢仁国,,,002501,大股东
张永侠,,,002501,大股东
赖福平,,,002693,大股东
王采勇,,,002693,大股东
刘雅杰,,,002693,大股东
顾菊芳,,,002693,大股东
张祥林,,,002693,大股东
应小媚,,,002693,大股东
叶高荣,,,002328,大股东
郁欣,,,002328,大股东
吴银河,,,002328,大股东
姜素青,,,002328,大股东
陈义隽,,,002328,大股东
黄业行,,,002328,大股东
胡欢,,,300467,大股东
王小红,,,300593,大股东
水从容,,,300593,大股东
邱金辉,,,300593,大股东
郑罡,,,300593,大股东
白文,,,300593,大股东
田玉成,,,300452,大股东
余伟,,,300452,大股东
洪文光,,,002565,大股东
李宏达,,,002565,大股东
王丹,,,002565,大股东
谢就城,,,002565,大股东
张少怀,,,002565,大股东
陈宝珍,,,300017,大股东
陈宝珍,,,300017,大股东
路庆晖,,,300017,大股东
宋春静,,,300071,大股东
宋春静,,,300071,大股东
宋春静,,,300071,大股东
宋春静,,,300071,大股东
蔡思源,,,300071,大股东
赵鸿富,,,300233,大股东
吴秀菁,,,300233,大股东
温木春,,,300219,大股东
马成章,,,300219,大股东
杨云峰,,,300219,大股东
李牡丹,,,300219,大股东
唐兴元,,,300219,大股东
雷利宁,,,300219,大股东
陈宝芳,,,002721,大股东
张广顺,,,002721,大股东
钟葱,,,002721,大股东
黄奕彬,,,002721,大股东
陈宝康,,,002721,大股东
陈宝祥,,,002721,大股东
蒋杏英,,,002551,大股东
梁桂忠,,,002551,大股东
陈维平,,,300025,大股东
何淳勇,,,300025,大股东
黄喜城,,,300025,大股东
葛仁恕,,,300025,大股东
吴克平,,,300025,大股东
李予萍,,,300025,大股东
陈子舟,,,300197,大股东
蒋振军,,,002401,大股东
余汉清,,,002401,大股东
任为重,,,002401,大股东
孙树言,,,002401,大股东
张雪勇,,,002401,大股东
苏钦,,,002401,大股东
周瑾,,,300136,大股东
谭澍坚,,,300136,大股东
方海声,,,002326,大股东
曾鸿斌,,,002326,大股东
王淑芬,,,002326,大股东
钟建新,,,002326,大股东
陆永,,,002323,大股东
季奎余,,,002323,大股东
李国琼,,,002323,大股东
景旻,,,002323,大股东
毛瓯越,,,002323,大股东
喻军,,,300554,大股东
袁吉明,,,300554,大股东
何忠孝,,,300554,大股东
王孜岚,,,002748,大股东
范金霞,,,300193,大股东
盛杜妹,,,300193,大股东
齐智,,,300193,大股东
徐爱平,,,300193,大股东
俞志翔,,,002314,大股东
李文芳,,,002314,大股东
薛骏腾,,,002293,大股东
王辰,,,002293,大股东
薛骏腾,,,002293,大股东
薛晋琛,,,002293,大股东
王康弘,,,300036,大股东
何泽基,,,300054,大股东
李亚保,,,300094,大股东
宋佳骏,,,300094,大股东
刘爱群,,,300585,大股东
刘军胜,,,300585,大股东
刘爱群,,,300585,大股东
吴芳,,,300585,大股东
汤建康,,,300563,大股东
任凤娟,,,300563,大股东
周芝华,,,300563,大股东
汤建康,,,300563,大股东
周芝华,,,300563,大股东
任凤娟,,,300563,大股东
杨远志,,,002286,大股东
王士明,,,002286,大股东
刘宗利,,,002286,大股东
薛建平,,,002286,大股东
施建云,,,002287,大股东
雷延琴,,,002287,大股东
莫朦朦,,,002297,大股东
应光亮,,,002297,大股东
莫海,,,002297,大股东
薛孝众,,,002297,大股东
陈钦武,,,002301,大股东
陈钦徽,,,002301,大股东
姜翠芳,,,002301,大股东
陈钦武,,,002301,大股东
毕然,,,300229,大股东
滕少华,,,300229,大股东
荣实,,,300229,大股东
丁亚轩,,,300229,大股东
姜晓群,,,300584,大股东
柳晓泉,,,300584,大股东
姚晓敏,,,300584,大股东
蒋金元,,,300584,大股东
张澜,,,300584,大股东
严晓君,,,002290,大股东
章永光,,,002290,大股东
赵东明,,,002290,大股东
章文华,,,002290,大股东
蒋学元,,,002290,大股东
刘大玮,,,002290,大股东
刘存,,,002461,大股东
贾则平,,,002599,大股东
贾则平,,,002599,大股东
贾子成,,,002599,大股东
方剑,,,002291,大股东
谢如栋,,,002291,大股东
陆官洋,,,002291,大股东
金海涛,,,002291,大股东
林俐利,,,002291,大股东
张伟祥,,,300063,大股东
程宇,,,300063,大股东
束盈,,,300063,大股东
李福忠,,,002688,大股东
路牡丹,,,002688,大股东
王世忱,,,002683,大股东
傅重阳,,,002683,大股东
滕学军,,,002280,大股东
李丽卿,,,002292,大股东
王云鲜,,,002285,大股东
霍跃庭,,,300049,大股东
韩美娟,,,300049,大股东
涂辉龙,,,300049,大股东
杨月,,,300049,大股东
胡惠雯,,,300049,大股东
李北红,,,300049,大股东
冯建华,,,300083,大股东
凌慧,,,300083,大股东
荆文,,,300062,大股东
梁炳容,,,002516,大股东
陈小英,,,002468,大股东
田晓军,,,300487,大股东
关利敏,,,300487,大股东
苏碧梧,,,300487,大股东
史继军,,,300101,大股东
陆初东,,,300232,大股东
钱玉军,,,300232,大股东
顾纪明,,,300555,大股东
高志泰,,,300555,大股东
庄小正,,,300555,大股东
仇一兵,,,300555,大股东
尹冠民,,,300555,大股东
吴芸,,,300509,大股东
刘宗常,,,300509,大股东
张师恩,,,300509,大股东
孙丽建,,,300509,大股东
何云涛,,,300509,大股东
施雄飚,,,002515,大股东
刘志红,,,002753,大股东
刘东果,,,002753,大股东
刘东玉,,,002753,大股东
刘东梅,,,002753,大股东
刘东秀,,,002753,大股东
刘东竹,,,002753,大股东
马长贵,,,002734,大股东
周国义,,,002734,大股东
张清华,,,002734,大股东
陈美秋,,,002586,大股东
仲成荣,,,002586,大股东
罗全民,,,002586,大股东
李澄澄,,,002586,大股东
付承智,,,300517,大股东
