:START_ID,jobs,:END_ID,:TYPE
b57de19b6b955ce34fcd45888a6c10ee,独立董事,002270,employ of
2711a130127e55a07a9e536380cf6d23,独立董事,002270,employ of
4a764332f91bfe6fe4e0137e3ecbce06,董事长/董事,002620,employ of
6412bf2e3a55b4c56a4aa1287330eccc,董事,002620,employ of
1a7f80759a28e6030aec88e807271e00,董事,002620,employ of
e7aece5a8b3b935648de0a3dfd15aef7,董事,002620,employ of
e82e08abdba05b36e8803d2f6c3239da,董事,002620,employ of
c07954881d71294c44bd6d7daaf4747f,独立董事,002620,employ of
034142ddbfdd06d9ac951ac58b26da6f,独立董事,002620,employ of
3179e1fe71397e223da0a7b2cd8d0c2b,独立董事,002620,employ of
3e5fefa701d96fc69b4a4239493059e7,董事长/董事,600714,employ of
74caabacc2965e7034655e5730c79b8d,副董事长/董事,600714,employ of
d93597e2c4398819c9b393897f9ba35d,董事,600714,employ of
3b5c4b6fda253df965d5ad0b1424086c,董事,600714,employ of
35fc5065234457a54271bb43b404f915,董事,600714,employ of
6be1a7cb52722fdabc15ea659c1a1483,董事,600714,employ of
a1e33a06fa9261dd9b2c3f5e6846df9a,董事,600714,employ of
d681c0f41ca4f428dbafbedc7dc5cad6,独立董事,600714,employ of
937a2c6a5fab264491b30d8080223990,独立董事,600714,employ of
1561b85c0705ca8a416e783ba59c2964,独立董事,600714,employ of
e9c336b0f3c2e43b0c697e5a1a3c684c,独立董事,600714,employ of
b1ff4bc5ae73f98880869436c6843e06,董事长/董事,600201,employ of
cdd347a140e9a576f15d165c8279563a,副董事长/董事,600201,employ of
d3da19a7c0133b8d0103de492b5edf97,董事,600201,employ of
6c187f04aa13159132213aef72d7c66d,董事,600201,employ of
d0de9e782ad0f50fb81f57b01badcac3,董事,600201,employ of
f3c2d1a4bc9f4d0b123733f6d11c0dd2,董事,600201,employ of
2c62133064915604dc59b2f122a2aeb1,独立董事,600201,employ of
83869f8d450723e4bcaac42fe6255b28,独立董事,600201,employ of
dd764db3f7afe86a354860b37f0027b3,独立董事,600201,employ of
2eb04016121cb4144e225beeea19b82f,董事长/董事,002335,employ of
99180646819f1d378b33f7492e807c16,副董事长/董事,002335,employ of
27ebeeb13fe34a99689eb23b3eca823d,董事,002335,employ of
69dff11b232cfad5f02e05d34c3b14a3,董事,002335,employ of
f8f329359b59ab7bc051b8c6ee233bf8,独立董事,002335,employ of
9768621984a0e9800e36acb2b37cf1a1,独立董事,002335,employ of
115edbacb5c1fd77caae62db40c24da4,独立董事,002335,employ of
1568fa89df8987544d867ab053a0d64f,董事长/董事,600651,employ of
7091ee5439c21d0e73e30d7cf5bacc02,董事,600651,employ of
0674ab02443e9a74495c11fe7b5d33a4,董事,600651,employ of
a597dc10e4a98960916f656c22772b3d,董事,600651,employ of
16d2af3168caf7fd5a1be4dad2a8aa2f,董事,600651,employ of
6a48681d0806ff8ea17e6331360b302d,董事,600651,employ of
9123557ec344c75289d782e842ddcc70,董事,600651,employ of
bd9f58a201bda4cfdbdf30c2be03cef7,独立董事,600651,employ of
970d499f83c3a9c02573f70765ef817b,独立董事,600651,employ of
e8ccfb9b249db8981f9672f42527192f,独立董事,600651,employ of
290b55a22cb34b1f39b2dd41541ac2b0,独立董事,600651,employ of
2482ce569ae2d9bdf2b65e5e5f0be94a,董事长/董事,000758,employ of
496bf42b65653f9d83cdcf2ee01202e7,副董事长/董事,000758,employ of
8cdb5a9a57ea6beceaf9068113c1d307,董事,000758,employ of
08d3db5ecacd4731e757b1a13b0ac0b3,董事,000758,employ of
a1a79a5116bc7423b7e32a350f812326,董事,000758,employ of
70dddebfe897324e5cc9b7c3daa2d48b,董事,000758,employ of
dcb4f43e19517a3e13557e49993361c9,独立董事,000758,employ of
3bbbdb020fd23fb00d65ed139ba7f0ec,独立董事,000758,employ of
2e99db9913aff4a007097669fe2750ba,独立董事,000758,employ of
5899a7a670beb096700dc915a09997be,董事长/董事,600578,employ of
ff906d2a7da74fbdb38ba3bbba5d88a6,副董事长/董事,600578,employ of
9355a1ca3b7d0026e7fd96455face2b1,董事,600578,employ of
7e86b01c63f1c69024c3f207b3ab14d7,董事,600578,employ of
64f95b7cef7526815b420287f7922e1b,董事,600578,employ of
60b538dcdecab85eaf0e94fcc23488e9,董事,600578,employ of
08b7ddc8d97348e14e1f0808b16cd651,独立董事,600578,employ of
1b1459685d98930ea10b390de52d1011,独立董事,600578,employ of
87156c4f49b83655eaebb67f19fc270e,独立董事,600578,employ of
3a9a862fda312273ab3b506a48d3e902,董事长/董事,600082,employ of
16011bc601f20fecc6c80ae287db34c3,董事,600082,employ of
091f86ab4596303fb597da7122ec980e,董事,600082,employ of
60859f3b68a75c279a66613dd44eaef6,董事,600082,employ of
ca7fbb9773316cb745979a608ee52862,董事,600082,employ of
ac65f19b50424f2874eb76176178938b,董事,600082,employ of
d4fca9556873625b23955222131cf24b,独立董事,600082,employ of
e63259192b562e40caf7745330eaa1c5,独立董事,600082,employ of
fa9c0a19656c112245137bfd0f05aaaf,独立董事,600082,employ of
23ea70acec78b71a6b213215bdbfa848,董事长/董事,300424,employ of
32325b482a51942c38a54eaabce6fcbf,董事,300424,employ of
ef06c5bc35765be59f356324b2eb94c5,董事,300424,employ of
3663c69a5461da79af71aaf23ceb2d3c,董事,300424,employ of
c397fabfee07bd48926dd6a3fa75f965,董事,300424,employ of
b6069da3844f11cb28998e6f9bef8c39,董事,300424,employ of
0cb2a4e76ca6e4807b51e9916f27a269,董事,300424,employ of
2742df2abcd7d582dfb4c3c236eac4e9,董事,300424,employ of
edfd459e78f4015eaeee27b28425e1f0,独立董事,300424,employ of
259b7b14dabf75bf8730e7f4c0a7ef53,独立董事,300424,employ of
9575b6bd893b0a814e9e63aabb16cb2a,独立董事,300424,employ of
a7283be67f158441290f9c061f9cbe8a,独立董事,300424,employ of
9974504f053ea30d10961514ef26076b,董事长/董事,600128,employ of
18673b46022972013a7c3feef26e28e7,董事,600128,employ of
b3af92e03071dcdc8ab4316e1b5284cb,董事,600128,employ of
f58e36eeafeba83f7eae9bdd9fdde3f2,独立董事,600128,employ of
87c22a08bf41bf40bb16e4c52c04cb3a,独立董事,600128,employ of
2d0172d1eee6a82cb19ac08ea2878b70,独立董事,600128,employ of
9272d30ecadc728f62257152ab7ce179,董事长/董事,000021,employ of
22a46290572ee8b603ffa8077ca884f4,副董事长/董事,000021,employ of
10341707ed8320f6a3278f11a24a6555,董事,000021,employ of
2f8cecf2178084234ca06487d076490c,董事,000021,employ of
57ab597a23062d27e0f91552e9cf4fb8,董事,000021,employ of
ad5a636258378149d7fdb85b4db82adc,董事,000021,employ of
6f200a3dede724ced83c3c09f5e2dd96,独立董事,000021,employ of
2652387d3ddce3f7301b90a51ab3d2be,独立董事,000021,employ of
b96b088a6dceeb34590a2ae9fe1a7540,独立董事,000021,employ of
a3f7cc52ba5a814c7129a71046b989bb,董事长/董事,300074,employ of
bab9208c03525471f58e41e51d6644a2,董事,300074,employ of
a4c23624ebf2f3c8880291f3496fa44b,董事,300074,employ of
20103a7c03143ecfb1a4c5ae3d44848d,董事,300074,employ of
1660e6badf33863d629c1599d28ecaa9,董事,300074,employ of
a66b55dba4e0cfcc1ff8781322448abf,董事,300074,employ of
b0174ccf321f2574a602dd70efaf8b89,独立董事,300074,employ of
475caebb0460b7be264a89fb97a0ccaf,独立董事,300074,employ of
e3dd648e99dd765ff5fec62147eba162,独立董事,300074,employ of
d997025f3bb979a0bc3c22c25d338ae4,董事长/董事,601369,employ of
f8d9adb792947508d7d9b1a72dbf5174,副董事长/董事,601369,employ of
e8a99d8271f963daccb20d58cc2e417c,董事,601369,employ of
3a8d6fdce20691af89691203d08cab55,董事,601369,employ of
2c2dd35e7a772a3e726e028bab178ac4,董事,601369,employ of
074a8ee59ec595ad84fd712c1901190b,董事,601369,employ of
54b505d4c8534b1b34846996a24c0ea7,独立董事,601369,employ of
e31290119339ba697017e8711609b762,独立董事,601369,employ of
6ba54a1307370d9170c721f64cdfe53e,独立董事,601369,employ of
0e51d4e7577d1f618e9450b726babb2f,董事长/董事,000888,employ of
dd65db7cb257b048ebd6ae5e57016b03,董事,000888,employ of
d0efeaa047765db9d398c7db27dbf10c,独立董事,000888,employ of
c701956d472234e61922cee2352f1c47,独立董事,000888,employ of
10ed0280972dedeec8dcb430cd7e3cd9,独立董事,000888,employ of
52cbd9a14ed1e6122729c2bb4510dc11,董事长/董事,600981,employ of
19569750e6c630255376b40902176c9f,董事,600981,employ of
a5340d0b34ffb78ab62a6cbbc512ee0d,董事,600981,employ of
a55558c392627da527f1fbf57264ce87,董事,600981,employ of
53d5e7a80acff28d4c91ed12778e0149,独立董事,600981,employ of
cfd10f0aeef951cf996418539e4523ec,独立董事,600981,employ of
0989b77be1bdc40f62324564d97d8dfe,独立董事,600981,employ of
268122e347e822ab6e6bc176e6fcba24,董事长/董事,000922,employ of
df17b1a9d1483d68df60406977d32d24,董事,000922,employ of
71943422dc3d979da1a26f0eb8f2b9f5,董事,000922,employ of
702f0bf5f4f9e0a23dd1a201a21c0d71,董事,000922,employ of
d75a8ef7cac27ec085fd9df819031de1,董事,000922,employ of
ff3e644105f72f2dd0102f1d62bbc5e2,独立董事,000922,employ of
65e61c29a523a68f1467b84a3b2fc73c,独立董事,000922,employ of
131ee26ea028e01c8acd51917ecc6c8f,独立董事,000922,employ of
3f4a1501a3fb86126b4dcaefed357dce,董事长/董事,002509,employ of
1ac87c58d369a101a9219aebd04d73ce,董事,002509,employ of
a19f6cd30763f846af4de3347ae8bb37,董事,002509,employ of
cd23df92c4a925f3b2ad377f7a9d3568,董事,002509,employ of
4c2b1baf1dc0580a8b6d4ce33d6fa7e2,独立董事,002509,employ of
62c535cc1142cdc17d84510da54d113c,独立董事,002509,employ of
fdf62251fa6dda99dfe79105f5d2e6c3,独立董事,002509,employ of
e9b08911c492e95a53c57052b4dfc139,董事长/董事,000534,employ of
b2fea12b6aa79d144dbbdf5c6ed946ad,董事,000534,employ of
b88c2962c930c111a4c46d601750491f,董事,000534,employ of
95963830b7b5dbaef4d679b5efb8f40f,董事,000534,employ of
520d5f72a53d7f9e7b6d799702975a01,独立董事,000534,employ of
eff00f8f9246f7a1d9ddccbb1a2cf1f0,独立董事,000534,employ of
58f0b5272e4b5f19838a5c432cb9df0f,独立董事,000534,employ of
bd7deb1b7f2d30f1a09637c75529ea5b,董事长/董事,002159,employ of
f9530858d80bdf6ee7ec7e5e66522e40,副董事长/董事,002159,employ of
2a474b408e151690b9a7f816c6512b46,董事,002159,employ of
236fbddac70fc804fcb9efd1a0c467c8,董事,002159,employ of
e8c15a09444a37c1239f2d9130aca5b8,董事,002159,employ of
154d71fac757de35cd61cc37ddba0090,董事,002159,employ of
b8556d17d489a32b4dd6fa35b115c674,独立董事,002159,employ of
ba9be487632fea4810d362ebff4f7188,独立董事,002159,employ of
0d134cbbeb1f1602c59f10952aec20bd,独立董事,002159,employ of
f5e9319597c6f834e2e828cca5b7e3b1,董事长/董事,300131,employ of
d537de2f5b0c86b12e0cb89368d150c3,董事,300131,employ of
0248cf7a3db775fa244b2ba77330478b,董事,300131,employ of
d3aba594867277f248ad2a17779b0728,董事,300131,employ of
0841e0f7f8849c12bdfb2bb97ef5a4b4,独立董事,300131,employ of
b13f48c1fc38e5147b355c573ce4a020,独立董事,300131,employ of
b54e35d5107e872dd1fd60d588127cb9,独立董事,300131,employ of
41e2d59f8fc93586f3ce9e045d145632,董事长/董事,600597,employ of
e91298dc501ddc02c10b9a8979d40604,董事,600597,employ of
68ed65c5cdef0d94134c360e8b1021c9,董事,600597,employ of
278bcc9c47ab495ba3e076a7c69f31f1,独立董事,600597,employ of
60d0a0d10b8cc812cbae82a6b311b84f,独立董事,600597,employ of
79c7b6b8f36809bb11dbbdd613a364e7,独立董事,600597,employ of
64b902a36498ff50c82ec5ff326ba5d7,独立董事,600597,employ of
c6500b80c603d31a2c5f5c21c79f1a7e,董事长/董事,600743,employ of
30c4e7d1f22fd05a80eadf52b6957e55,董事,600743,employ of
afa323a627bdf9b56a78520591c56cde,董事,600743,employ of
b8b18d75f69d791490f99a7011dad5e4,董事,600743,employ of
dcbe860f916aba7eee6cf991faa8e848,董事,600743,employ of
4486c18d621d0120a884c194bcbb0375,独立董事,600743,employ of
bd8596b2ac06392daee8b83a75b74fe0,独立董事,600743,employ of
634ab7afa4800a625ec649252ce97511,独立董事,600743,employ of
e1512b886ac03385aefe4ad5ecae1928,董事长/董事,002677,employ of
06d99ba1b97b783b9778dfeb338b9fdb,董事,002677,employ of
42d68f4e280fa00959b8b825c12c8b02,董事,002677,employ of
4d07cf71577570e3c58d06587a8e1ea5,董事,002677,employ of
c13ccdda3b3f3148b1458ac63cac47a3,董事,002677,employ of
548a06c98703659465ee76e1fbce8cf9,董事,002677,employ of
9281a741b8ef1c4d646d95c914546186,独立董事,002677,employ of
d8a075df5b67a87025a847f6a25b8ae6,独立董事,002677,employ of
d4d455ba5f3ca561fbd8c36f9ff3f1fc,独立董事,002677,employ of
f45b454e70ab170975ad4e80f0d04e05,董事长/董事,600313,employ of
e5eec3232c981e7548c277e908ca0b31,副董事长/董事,600313,employ of
f7cba3dc0e220fcceec9c07961b6125c,董事,600313,employ of
b9bd3033887bbe4ba6491e08eef5bdf7,董事,600313,employ of
4a563f6c849810210a958c1ef0935f71,独立董事,600313,employ of
ed3779c330039b13e97a34df7e361f0f,独立董事,600313,employ of
cb7e9f79ab1933e8d490a43937ff8bb1,独立董事,600313,employ of
e741da6da4ad12bf5c4d67550194294a,董事长/董事,002227,employ of
05e26c8ab82966831dab009a299eb8b7,董事,002227,employ of
82c8c38131a2fb08a4769a122e42f763,董事,002227,employ of
d6e57ea856b85660f39809abb1509cf3,董事,002227,employ of
4add3f755b52ff0c1e7f2d23b28ac677,独立董事,002227,employ of
71abc8a40350b388c5973e3514f30b4a,独立董事,002227,employ of
ad9e5be420ac023c31b302e3e7ab41b6,独立董事,002227,employ of
855aba5e1451dec8b0faeea3ffcbdfe6,董事长/董事,002732,employ of
73528957058f24cfb7d10b68e53bda63,副董事长/董事,002732,employ of
f7956266fbe972b7ced69bef8e79a026,董事,002732,employ of
6b48857d74a9e2169bd6e34faedc8432,董事,002732,employ of
fd7a35a44299497d3c762b2f45011ef4,董事,002732,employ of
a5b8e705a921c65e5363e56d82660de9,董事,002732,employ of
cef65557f652ab641c65386c3191051c,独立董事,002732,employ of
e782e158e03ad921e95f9835605283d9,独立董事,002732,employ of
5473571d2c8036fd98a3c2f4ed68435f,独立董事,002732,employ of
0b6f06dceb2cf550fa1cacea2a36f9b6,董事长/董事,600606,employ of
b60ef922628a1e7236010305eea3ac2e,副董事长/董事,600606,employ of
118723e4aea7eb4024efcf8298e2c9ce,副董事长/董事,600606,employ of
ad189408226e0cf0177428912af64bdd,董事,600606,employ of
6bf5f2ef4b27e7912440245442266be1,董事,600606,employ of
4e40054e696bed128c12588e3574a619,董事,600606,employ of
d3292f800651d068ed7bf0c6dce17a7e,董事,600606,employ of
ed42e9e9ef24675e085655740d135ade,董事,600606,employ of
e400fc72e4fb1a3ae64287e3372443c5,董事,600606,employ of
340649143597dcf9cbb77e7fd4e7cb60,独立董事,600606,employ of
f9e2a469243284f69a2b2dbc2e67c41f,独立董事,600606,employ of
b3e5248d47143fa69373b487022d47c7,独立董事,600606,employ of
08e5a032b9d93824491dfe2a7b4c9332,独立董事,600606,employ of
f2ded908c31b410c48443861c2207e86,独立董事,600606,employ of
53e5a96df7d60dc22a7ba8599424063c,董事长/董事,603883,employ of
9db0c565cb2a4f66ef09988d56382f08,董事,603883,employ of
17c2fa5805912ab493ee00092fbf187b,董事,603883,employ of
3282df993c76a761579de2f4660ab1cd,董事,603883,employ of
6e4bc99aa8dbbe576e56b84a6c69df43,董事,603883,employ of
c838d7c96aa28d7099b529fc469cea95,董事,603883,employ of
bf6216fb53a2b767ca41618581d556f8,独立董事,603883,employ of
a44ce9852f2f296d4531ed5a58bdd5b2,独立董事,603883,employ of
7ecf6ede954934ddce22f441ef1c0dc3,独立董事,603883,employ of
38f14125200cc787d8405cc3a0e9a5af,董事长/董事,002362,employ of
03dab2e6b543c2ea3a990645f6a74b95,副董事长/董事,002362,employ of
f1d3d45dab0449df7e935adfe0d72dc8,董事,002362,employ of
ac7f85835b71c1a7c5c6373ea8c0e5ac,董事,002362,employ of
4a97dd3e6bc79a2d8f621f97201fb6ac,董事,002362,employ of
5a929c15347d7f68b79d17522287758c,董事,002362,employ of
c57e3f832cbe163105431cc0120ff5c9,独立董事,002362,employ of
f940f27364e4bbb8e5078d91152b5d88,独立董事,002362,employ of
013f50a3114415699db70b4e3066e7ce,独立董事,002362,employ of
06ec9aabfca92d302ef3f29cd5d73364,董事长/董事,002698,employ of
e79a421b455b0a9cbf497cb8c96de842,副董事长/董事,002698,employ of
fb4deffc8f3c8eca2ffcb2dab3187823,董事,002698,employ of
9586e9d8b1fe010e776a81b95ff02bd7,董事,002698,employ of
44e6a0ec3feb3774b17dce0b15b06159,董事,002698,employ of
6aa52a2a8d6e6bf735036753b6e7111c,董事,002698,employ of
ff3e644105f72f2dd0102f1d62bbc5e2,独立董事,002698,employ of
835cb4a32dc97d9f8ea1d1f746c9b84d,独立董事,002698,employ of
88f151c5d03ef788dd784203b4398ac5,独立董事,002698,employ of
7e2d910e512347f9b15d0b82e2ff3eb0,董事长/董事,600256,employ of
62bf0096ac5cabd353b5bdcec7e17ed7,董事,600256,employ of
824ce896101456b8182372d9264b3a9e,董事,600256,employ of
5f01a0a8a278313210f8e3ff5baf7adf,董事,600256,employ of
35bfb5591e81dd9dca19cbb671a3d4fc,董事,600256,employ of
aa4e290bbdbeaf5b7af63d4d2378550e,董事,600256,employ of
10c6df3e336bf64f2bbdc9d7f3df4ddd,董事,600256,employ of
e5ddddc8dc8ec8e763f8eb8e1ac81b63,独立董事,600256,employ of
359d9c513f133bf737d9fae672f51ba2,独立董事,600256,employ of
96fa5d17537d21cc72f30eb981e30860,独立董事,600256,employ of
6f840f8cb7cea6ef67ef6fbb6928dbc8,独立董事,600256,employ of
76a314b7f263d1c384466cb6fe889865,董事长/董事,300023,employ of
c95c7883c55a4e58da3c9cab6c863e58,董事,300023,employ of
726c265ea2ac89631e65e1dcf43b645e,董事,300023,employ of
56fa589f86f8e72aa564382d5ae8ed7e,独立董事,300023,employ of
3c6884076e7258adbaecdfa31a11a821,独立董事,300023,employ of
0cd6c1342564873e514027c87405b1a1,独立董事,300023,employ of
df6409ce0d7adb358db32fe27820a0a1,董事长/董事,600485,employ of
ae02015fe606489a497daba1f6efda85,董事,600485,employ of
24427e5298755d2cee5b621da68137e7,董事,600485,employ of
9ff926742b07ff1b6544f249af657eb4,董事,600485,employ of
ead75202304c6202a9ade628845fc4f4,董事,600485,employ of
3245014f38c12ec9181d19b3fa284d08,独立董事,600485,employ of
f7aae93ce2ed43a7727fa6f68c2d286c,独立董事,600485,employ of
ed48358224943aed094b6c05d3d50fd3,独立董事,600485,employ of
3b30b10f578551ee74fa06a493a2088b,董事长/董事,000426,employ of
a8c3831ee6176120cda89feb0edce71a,董事,000426,employ of
7d5c2bb32a3a93ccadc69131a46a4697,董事,000426,employ of
19461925936e3e22b4e9dc22a5b25783,董事,000426,employ of
451908a2b2d666dc9f673202a0286177,董事,000426,employ of
07ae41ba93dfca7179442754ab2b5607,董事,000426,employ of
9244c0d51c791e095948c730720092e0,独立董事,000426,employ of
5fb779e6a55eb297a626e4bdf0c5fce7,独立董事,000426,employ of
a1c092a51ef5bb113334ac081a156cf6,独立董事,000426,employ of
fa9b6a5d520c19cc2c5869a9d133eaef,董事长/董事,300189,employ of
a9d068b19d223a29fb11bb9b63ea6bd6,董事,300189,employ of
e4bf8f5a2360f1828cdfd814cc710936,董事,300189,employ of
2abfe8228d2e57460e4aee1b7ae700b8,董事,300189,employ of
f95ec05217b55250cb8008e391011d18,董事,300189,employ of
9e1382de1f36d37a04e5f183dff3c795,独立董事,300189,employ of
a5647137c6152a9617ab5e0160000b37,独立董事,300189,employ of
e4ed61abccff46b60c876b2c819c3932,独立董事,300189,employ of
b7448c09343761cc4749842acba58971,董事长/董事,300166,employ of
fd4bc2770a48e841b10febb6fac5c3d2,董事,300166,employ of
e47c6020f6a36ae26e611268c6a23296,董事,300166,employ of
3368421b32444703428421eed03664fd,独立董事,300166,employ of
623b14f1dac4e47d453a49cf12b9b92a,独立董事,300166,employ of
9fd4f1a6a568314fc80f9256c578641a,独立董事,300166,employ of
167cd76766d925cf7482929802512951,董事长/董事,000099,employ of
c12210ef9a40f96e657943dac36cc911,副董事长/董事,000099,employ of
30b1c3cac52d43fb8a53177c67ec27b7,副董事长/董事,000099,employ of
fc5a23d47dcbb14a613afae207221737,副董事长/董事,000099,employ of
d9c477169f8c148605772b45f8b660c1,副董事长/董事,000099,employ of
16011bc601f20fecc6c80ae287db34c3,董事,000099,employ of
25fa7a30ab0410a3be919c379292639c,董事,000099,employ of
db8c559211a132961560df1d53b0fe27,董事,000099,employ of
a131afb3f3f09d82189ba28333726134,董事,000099,employ of
dfd4f96a4511ef1331d0d4786b7ce418,董事,000099,employ of
489f4cceb3e96ea1fcd59aff4bcaf180,独立董事,000099,employ of
39f6e9afb10fdf44362b9cc9717a8227,独立董事,000099,employ of
f175975e6e0db9403af45a3a239eeb00,独立董事,000099,employ of
4ee9a340108ce2169cf97a74afb06bd6,独立董事,000099,employ of
521e4a68a0c851f46cd1327cf2bdfb17,独立董事,000099,employ of
55d88d531c3dc0d04d9543833803c9fd,董事长/董事,000563,employ of
80beaf82cda35405007056bcb1f174f7,董事,000563,employ of
a7ee7ddc86c5ce827c4d217df13f72e3,董事,000563,employ of
531cfcae173f89cb5e7e6a031acf2d90,董事,000563,employ of
e243e3e0518befedb7228d59a7b1d270,独立董事,000563,employ of
a58b1998f19772d7b68b15449ca63f00,独立董事,000563,employ of
c08224f314645bbdbf3a831782b9b953,独立董事,000563,employ of
e527cd9406ec46dcf9fd59f2f41f019d,董事长/董事,600190,employ of
0c4bcffd116b02b7c6bd4cc97a9a0b0d,副董事长/董事,600190,employ of
d1f6f2fb8464cfd12f17527bc87a3ef6,副董事长/董事,600190,employ of
a700894e22712bdd440837eb1a7ec305,董事,600190,employ of
d1287b2d3be6c0c34280f0631b6fdcdb,董事,600190,employ of
825d6f7a8da0d54e7e83c571f1de2370,董事,600190,employ of
8e26008370c029ab4d1cd30b12891792,独立董事,600190,employ of
15de15b59ca1316343993fad3ac6a6c6,独立董事,600190,employ of
e7774f98bf50b79e4ccde0bf2df81caa,独立董事,600190,employ of
eaea08f4398a553f255a307d4d168f65,独立董事,600190,employ of
4aed5c47ea99c8e522ab7198cf73d92b,职工董事,600190,employ of
18aeef06cb6b3d9e7fdafc403be8b2db,董事长/董事,000830,employ of
acafb0d5c886aa6660ee00c2ff75cea3,董事,000830,employ of
9f34a2e56321057a3fbce0d7e4c60485,董事,000830,employ of
8eb3804a333e841d8b5c3922a03a39d9,独立董事,000830,employ of
9a3bc280e57d3942acb71bc94116b840,独立董事,000830,employ of
57f8b2546cb413d8c8099379f1c2b9cb,独立董事,000830,employ of
630747c14c43f66d2acba2d3f561dfe6,独立董事,000830,employ of
e0781b71577d9e67981721810d239f43,董事长/董事,600893,employ of
48d47242c3c6808dbb7e9b6d5fba8e40,副董事长/董事,600893,employ of
2eaddc5bf425f389f0cddda19c4ee739,董事,600893,employ of
0bd44d5096a8e2060b8596e1ade60303,董事,600893,employ of
55b7585da2d5f276a91e156df69b5d33,董事,600893,employ of
14bfa0561f78624cdf38852037c7e220,董事,600893,employ of
9d9aa7112cf2870362ded97124a283c8,董事,600893,employ of
08c8f4a66997399773589b6acfed5a18,独立董事,600893,employ of
4096b88d6bdc99202b95d9929e43d1c3,独立董事,600893,employ of
27a86201ca6ff0fefa09adf8dfce882c,独立董事,600893,employ of
32c58efd2a9e097572c08703f7e4e8d9,独立董事,600893,employ of
8322007c3aed178f7f75a4922f18680e,董事长/董事,200992,employ of
878e2441fa5c1335ddcb7f2341180337,董事,200992,employ of
03377a81e840e85ea30ba11b6249b9be,董事,200992,employ of
5a9739710aa1b7728310dbf7cfa0bc10,独立董事,200992,employ of
8caaa435297aa8403ba2d78d03a7a4b9,独立董事,200992,employ of
15095d14367f7f02655030d498a4ba03,职工董事,200992,employ of
99a724763483ec3669ef150d754ed314,董事长/董事,002231,employ of
fdc1fa9f420ea98e1fb12cb267513fc1,董事,002231,employ of
008703badcaf87088717b43fdb10bc97,董事,002231,employ of
bfa42e23d214e9adb128b0e122ae5dae,独立董事,002231,employ of
f4ee9c8977d22e10ecedcea283233f3d,独立董事,002231,employ of
52f27cdd99cd64adb18dae6a300d9eef,董事长/董事,300259,employ of
20df97fb7193516875d056b58518abe0,董事,300259,employ of
32e2d1dbd7ca64fbd0d9c71e10fcb4dd,董事,300259,employ of
8fd92f4f79feef9d97ff90d2ff2f3127,董事,300259,employ of
ae585984a0c07b1171fb10fe0c4db7c3,董事,300259,employ of
da84e26ddf99c7d2bf4c77b991804e49,董事,300259,employ of
bad65115a27c603c50a218c096d8aa0b,独立董事,300259,employ of
321f358a88b2dad791c0cd040c882ba8,独立董事,300259,employ of
87be4bb45245ae126e9b088f26074b70,独立董事,300259,employ of
325c7e9c460bcf674fd0e342608036d2,董事长/董事,600305,employ of
38f0c1f222509485a81bf0b39496c783,副董事长/董事,600305,employ of
2147d02e1b99248c6196f0d71466363c,董事,600305,employ of
e2cba2c1fc7479d8fb1821f228c13575,董事,600305,employ of
d4d3b24b1233abc717327c164d609564,董事,600305,employ of
583ee0b9b4daf05899ced225903e5f2f,董事,600305,employ of
1337ec77e3b64bccd903d117d73c5a57,独立董事,600305,employ of
77ac1c41136ad43e552734fb885bca3f,独立董事,600305,employ of
8e7c552bed9ef963dfdf1073716c192a,独立董事,600305,employ of
79b3f8c37394983de4cc112cffae9dc8,董事长/董事,002661,employ of
a095470f382711b09f20dc32df2eef5c,副董事长/董事,002661,employ of
ed45b7ee15ce4a762afbdf13f7d90730,董事,002661,employ of
3e5bbb6d32f09825de1f89996fa889de,董事,002661,employ of
b4b8262326dc74bdf447e158c347aa30,董事,002661,employ of
cadf7391e6c991964aac159bfebf5fec,董事,002661,employ of
da805470e0b922e99cc55d10a11c3ac0,独立董事,002661,employ of
3fb1b1c4d107940a6c60f9a97a8e4cbc,独立董事,002661,employ of
9a90d5d6a89aeb5363fa7f03d4185efb,独立董事,002661,employ of
009e44cd67ae7ad51a4bbc45581ef9f4,董事长/董事,600755,employ of
e4b6d05a5694a270fb7bac34005292cc,董事,600755,employ of
3721f774b82dd6dcbabbf4709697865c,董事,600755,employ of
d09f674a44d006d8a5172e3b795133c6,董事,600755,employ of
6b6d9c60a6d47738c275142af99fabc1,董事,600755,employ of
9bbbea0ef3c203cace07c613caf59b73,董事,600755,employ of
af5e4df416bdd29e584ecdd45d20395e,独立董事,600755,employ of
cbda84790d70a0ff3c78aa1d874c9b08,独立董事,600755,employ of
824a3abd348a0c0e057c5aed3537f5ac,独立董事,600755,employ of
b927da84f3464945c5d6afc5623f7efa,董事长/董事,600240,employ of
7d817b4019b4400bfd5e2289edae1cb9,董事,600240,employ of
e3519e7d7064ea97c91d6c8d5d50d43b,董事,600240,employ of
416a7ac35708ba50c79c916259bccd67,董事,600240,employ of
a270dfd495218d321abdcdd4689edf12,董事,600240,employ of
c014ce2b545d3b2d2eb3ecb68931e280,董事,600240,employ of
111a026d55f92a7a705a6965232fc1e3,独立董事,600240,employ of
104d9482f453c3440276a074bf14f4d0,独立董事,600240,employ of
1421992c27ee9366d99272c07c98cefd,独立董事,600240,employ of
27c1772a0755e723a4d18b17a6d3abb1,董事长/董事,002374,employ of
